Label,Mode,FlexPinky,FlexRing,FlexMiddle,FlexIndex,FlexThumb,TouchIndex,TouchMiddle,TouchRing,TouchPinky,TouchR,TouchU,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
G,1,344,605,449,447,2619,1,1,1,1,1,0,18092,3316,-1632,-240,-244,23
G,1,365,598,464,436,2606,1,1,1,1,1,0,17728,3624,-1732,-1304,324,90
G,1,370,592,496,402,2619,1,1,1,1,1,0,17704,4104,-1308,456,-63,608
G,1,340,637,433,442,2614,1,1,1,1,1,0,18108,2992,-1388,153,140,926
G,1,326,603,462,450,2635,1,1,1,1,1,0,18216,2904,-1696,364,-114,345
G,1,332,606,455,415,2634,1,1,1,1,1,0,18116,3180,-1916,716,440,469
G,1,356,595,483,432,2612,1,1,1,1,1,0,18288,3116,-1844,179,748,558
G,1,340,596,464,417,2629,1,1,1,1,1,0,18152,2336,-1096,254,1161,368
G,1,317,633,454,430,2599,1,1,1,1,1,0,18132,2820,-408,-832,769,263
G,1,311,635,464,439,2609,1,1,1,1,1,0,18204,3000,-476,235,586,70
G,1,371,607,464,436,2619,1,1,1,1,1,0,18012,2812,-956,-759,-222,129
G,1,343,649,419,469,2617,1,1,1,1,1,0,18116,3116,-1124,164,141,-87
G,1,336,592,486,429,2622,1,1,1,1,1,0,18556,2632,-888,-1703,-40,6
G,1,324,608,511,416,2630,1,1,1,1,1,0,17760,2864,-2340,-220,623,64
G,1,343,640,483,443,2599,1,1,1,1,1,0,18532,2328,-324,-848,405,291
G,1,350,628,432,447,2623,1,1,1,1,1,0,18144,2800,-100,-35,662,-147
G,1,336,599,458,400,2613,1,1,1,1,1,0,18124,2920,-160,-1001,101,150
G,1,330,612,444,435,2608,1,1,1,1,1,0,18152,2896,-272,-61,-187,-68
G,1,349,623,425,438,2608,1,1,1,1,1,0,18044,3632,-396,-450,170,392
G,1,367,615,443,410,2634,1,1,1,1,1,0,18216,2936,-516,-273,357,611
G,1,368,594,490,432,2610,1,1,1,1,1,0,18324,2816,-152,-495,-72,561
G,1,364,639,442,466,2595,1,1,1,1,1,0,18184,2624,-344,-431,193,586
G,1,354,579,475,422,2641,1,1,1,1,1,0,18292,2576,-320,-771,-186,342
G,1,363,627,463,451,2593,1,1,1,1,1,0,18100,2576,44,-575,391,52
G,1,354,597,471,454,2609,1,1,1,1,1,0,18160,2508,160,-541,-725,66
G,1,363,612,455,438,2622,1,1,1,1,1,0,18308,2976,-428,-33,-248,-101
G,1,360,599,500,418,2604,1,1,1,1,1,0,18148,2696,-280,-678,-458,49
G,1,341,641,451,453,2607,1,1,1,1,1,0,18048,2972,-124,-190,-509,-54
G,1,351,621,446,445,2603,1,1,1,1,1,0,18092,2588,-740,-734,29,186
G,1,322,609,483,427,2619,1,1,1,1,1,0,17948,2804,-612,-571,-581,-37
G,1,336,623,459,439,2618,1,1,1,1,1,0,18280,2916,80,-326,-18,218
G,1,352,633,423,483,2606,1,1,1,1,1,0,18056,2704,-132,-1010,-915,-137
G,1,315,640,502,431,2640,1,1,1,1,1,0,18264,2864,-348,-283,-240,-24
G,1,338,592,497,445,2627,1,1,1,1,1,0,18184,2656,-708,-898,-512,-94
G,1,363,618,432,446,2608,1,1,1,1,1,0,18060,2936,-392,-422,-41,-95
G,1,352,624,423,451,2611,1,1,1,1,1,0,17920,3000,-384,-625,-541,151
G,1,343,610,449,442,2597,1,1,1,1,1,0,18036,3072,-304,-564,-263,122
G,1,344,605,455,444,2615,1,1,1,1,1,0,18052,2544,-776,-630,-382,-16
G,1,333,595,454,459,2608,1,1,1,1,1,0,18172,3168,-644,-905,47,70
G,1,334,621,436,449,2608,1,1,1,1,1,0,18208,3292,-356,-599,78,110
G,1,350,615,477,424,2623,1,1,1,1,1,0,18052,3004,-248,-717,-64,361
G,1,397,606,488,429,2609,1,1,1,1,1,0,18096,2604,-116,-500,120,246
G,1,367,639,368,433,2640,1,1,1,1,1,0,18128,2660,-200,-666,-142,201
G,1,304,613,462,409,2601,1,1,1,1,1,0,18392,2692,-8,-284,48,201
G,1,368,601,461,446,2606,1,1,1,1,1,0,18116,2948,-56,-853,-298,135
G,1,345,615,436,448,2617,1,1,1,1,1,0,18276,2928,216,-380,-292,40
G,1,317,622,422,449,2633,1,1,1,1,1,0,18156,2620,-272,-633,-536,2
G,1,353,630,453,432,2608,1,1,1,1,1,0,18024,2756,-792,-780,-441,54
G,1,386,642,446,441,2606,1,1,1,1,1,0,17996,2696,-244,-505,-188,-4
G,1,326,645,464,421,2627,1,1,1,1,1,0,18324,2984,-1480,-835,-137,44
G,1,317,640,503,404,2635,1,1,1,1,1,0,18236,3012,236,-11,-403,-80
G,1,383,589,443,432,2607,1,1,1,1,1,0,18076,3040,-508,-566,-607,64
G,1,355,643,439,415,2640,1,1,1,1,1,0,18268,2692,-232,-310,-778,-89
G,1,331,603,471,437,2595,1,1,1,1,1,0,18040,3244,-948,-553,-376,46
G,1,366,618,465,438,2614,1,1,1,1,1,0,18252,2796,-380,-438,-180,-59
G,1,355,587,421,450,2586,1,1,1,1,1,0,17872,3276,-184,-563,-691,-383
G,1,368,593,480,413,2633,1,1,1,1,1,0,17924,3232,-596,-726,-98,312
G,1,330,603,448,426,2606,1,1,1,1,1,0,18012,2984,-712,-872,-433,247
G,1,359,633,459,429,2608,1,1,1,1,1,0,18280,3112,-708,-744,106,152
G,1,339,619,433,455,2630,1,1,1,1,1,0,18124,2932,-244,-841,-22,294
G,1,394,611,454,427,2607,1,1,1,1,1,0,18192,2804,-220,-593,-4,210
G,1,349,614,496,413,2624,1,1,1,1,1,0,18036,3088,-440,-871,-207,79
G,1,319,609,479,433,2633,1,1,1,1,1,0,17952,2968,-196,-78,-264,100
G,1,356,647,475,414,2642,1,1,1,1,1,0,18176,2988,-324,-791,-345,297
G,1,341,609,479,437,2618,1,1,1,1,1,0,18216,2776,-576,-254,39,38
G,1,336,592,489,447,2626,1,1,1,1,1,0,18256,3048,-256,-445,-395,81
G,1,343,605,432,437,2635,1,1,1,1,1,0,18196,3264,-276,-720,-175,221
G,1,352,617,469,400,2597,1,1,1,1,1,0,18368,2768,-116,-734,-24,262
G,1,384,577,464,453,2614,1,1,1,1,1,0,18000,2892,-348,-282,195,163
G,1,341,602,455,435,2613,1,1,1,1,1,0,18212,3028,176,-521,-625,177
G,1,338,581,470,390,2651,1,1,1,1,1,0,17884,2716,-476,-255,132,23
G,1,377,589,507,397,2624,1,1,1,1,1,0,18452,3304,40,-694,-353,178
G,1,400,611,475,433,2605,1,1,1,1,1,0,18192,2964,-564,-668,-266,-52
G,1,304,624,472,397,2640,1,1,1,1,1,0,18160,2816,-48,-192,-114,195
G,1,362,608,480,423,2621,1,1,1,1,1,0,18164,3136,-348,-612,-262,87
G,1,372,636,398,459,2592,1,1,1,1,1,0,18040,2880,-144,-859,11,202
G,1,371,621,496,421,2635,1,1,1,1,1,0,18104,2892,-276,-84,-285,65
G,1,336,631,462,429,2610,1,1,1,1,1,0,18076,3016,-336,-875,-154,192
G,1,370,614,446,432,2608,1,1,1,1,1,0,18368,2576,-68,-162,-636,44
G,1,345,638,421,447,2612,1,1,1,1,1,0,18020,3236,-140,-1013,-41,145
G,1,375,656,437,448,2608,1,1,1,1,1,0,18372,2764,-296,-405,-346,228
G,1,331,613,477,432,2617,1,1,1,1,1,0,17964,2504,-544,-671,-11,48
G,1,400,596,439,455,2604,1,1,1,1,1,0,18000,2964,-44,-205,-233,73
G,1,336,626,432,442,2636,1,1,1,1,1,0,18008,3064,-160,-884,-101,58
G,1,355,617,483,419,2620,1,1,1,1,1,0,18196,2772,-128,-51,-433,24
G,1,339,629,450,460,2598,1,1,1,1,1,0,18092,3128,-572,-781,-258,69
G,1,351,640,435,457,2635,1,1,1,1,1,0,18140,3104,-76,-504,-422,155
G,1,368,622,446,448,2615,1,1,1,1,1,0,18140,3136,-620,-244,96,119
G,1,400,622,459,392,2602,1,1,1,1,1,0,18000,2948,-80,-667,-248,338
G,1,357,621,467,427,2622,1,1,1,1,1,0,18208,2828,-236,-460,9,218
G,1,352,639,464,438,2618,1,1,1,1,1,0,18120,2692,-36,-642,-70,230
G,1,372,605,437,415,2614,1,1,1,1,1,0,18128,2836,-28,-299,-537,12
G,1,341,627,485,421,2598,1,1,1,1,1,0,18216,3020,-256,-1354,278,192
G,1,345,613,457,432,2623,1,1,1,1,1,0,17972,3104,-48,127,-87,6
G,1,326,639,439,406,2629,1,1,1,1,1,0,18152,3276,40,-1117,-310,237
G,1,353,627,445,454,2589,1,1,1,1,1,0,17768,2804,36,122,-115,195
G,1,380,615,455,439,2598,1,1,1,1,1,0,18208,2756,144,-819,-227,154
G,1,313,605,455,445,2621,1,1,1,1,1,0,17900,2940,-80,-409,-155,40
G,1,341,624,492,432,2614,1,1,1,1,1,0,18188,3056,-16,-431,-503,66
G,1,384,623,411,460,2624,1,1,1,1,1,0,18196,2964,-380,-465,-71,16
G,1,349,605,464,423,2626,1,1,1,1,1,0,18192,2812,-156,-495,-267,160
G,1,333,624,448,443,2610,1,1,1,1,1,0,18156,2696,-572,-562,23,-76
G,1,357,592,462,418,2593,1,1,1,1,1,0,17860,2992,64,-763,-335,36
G,1,371,613,432,432,2608,1,1,1,1,1,0,18332,2960,152,-351,-36,71
G,1,320,631,464,422,2617,1,1,1,1,1,0,18076,2748,-480,-545,-442,159
G,1,335,629,447,440,2598,1,1,1,1,1,0,18264,2632,-292,-199,55,-204
G,1,396,603,470,420,2633,1,1,1,1,1,0,18132,3276,-232,-454,158,-337
G,1,355,619,443,426,2602,1,1,1,1,1,0,18196,2948,60,-582,-94,-105
G,1,354,592,479,389,2632,1,1,1,1,1,0,18092,2912,228,-51,-394,-191
G,1,397,569,447,438,2593,1,1,1,1,1,0,18004,2992,-44,-480,-949,-167
G,1,351,591,464,414,2640,1,1,1,1,1,0,18136,3156,-372,-35,-565,-196
G,1,340,580,470,464,2623,1,1,1,1,1,1,18256,3560,-1588,253,-317,-40
G,1,391,611,441,490,2633,1,1,1,1,1,1,17768,3240,-1744,763,-721,-542
G,1,303,618,441,471,2624,1,1,1,1,1,1,17864,4272,-652,-1453,-838,-565
G,1,364,594,462,490,2638,1,1,1,1,1,1,17764,4580,-1032,995,-948,-278
G,1,367,596,450,494,2610,1,1,1,1,1,1,17516,4232,-2044,-1133,-920,-166
G,1,321,585,471,487,2619,1,1,1,1,1,1,17816,4552,-1640,-244,-704,245
G,1,336,601,422,460,2628,1,1,1,1,1,1,17632,3344,-2376,-542,-254,284
G,1,384,590,475,501,2607,1,1,1,1,1,1,17772,4584,-1464,-884,112,260
G,1,361,607,418,499,2629,1,1,1,1,1,1,17780,3776,-1204,-621,-434,406
G,1,325,594,466,470,2635,1,1,1,1,1,1,17824,3488,-1688,-1056,-765,9
G,1,358,581,462,511,2611,1,1,1,1,1,1,17648,3924,-1228,-130,-204,-77
G,1,372,591,448,501,2602,1,1,1,1,1,1,17740,4136,-1440,-1559,-795,-243
G,1,333,630,451,502,2624,1,1,1,1,1,1,17540,4424,-2028,281,-583,-104
G,1,368,595,457,464,2614,1,1,1,1,1,1,17756,4408,-1912,-1150,-321,-120
G,1,353,598,470,491,2610,1,1,1,1,1,1,17868,4540,-1556,-461,-434,226
G,1,361,596,435,495,2630,1,1,1,1,1,1,17844,3960,-1984,-606,-388,324
G,1,307,611,464,475,2633,1,1,1,1,1,1,17772,3956,-1628,-680,-146,-51
G,1,355,591,464,471,2633,1,1,1,1,1,1,17600,3988,-1704,-593,-527,-104
G,1,359,598,418,511,2619,1,1,1,1,1,1,17752,4352,-1412,-489,-262,-176
G,1,345,608,444,511,2624,1,1,1,1,1,1,17652,4308,-1728,275,-394,-303
G,1,314,579,496,481,2596,1,1,1,1,1,1,17564,4836,-1672,-1125,-532,152
G,1,338,606,454,476,2612,1,1,1,1,1,1,17828,4268,-2008,-110,-351,157
G,1,313,586,435,511,2609,1,1,1,1,1,1,17676,4108,-1852,-833,-411,183
G,1,355,614,479,496,2624,1,1,1,1,1,1,17548,4152,-2080,-585,-423,-222
G,1,383,618,439,481,2643,1,1,1,1,1,1,17580,4668,-1820,-303,-403,-27
G,1,349,636,468,495,2645,1,1,1,1,1,1,17556,4652,-1504,-557,-356,-113
G,1,334,631,448,481,2651,1,1,1,1,1,1,17716,4780,-1496,-207,-274,210
G,1,336,574,464,495,2637,1,1,1,1,1,1,17612,4104,-1796,-470,-139,99
G,1,369,600,447,503,2609,1,1,1,1,1,1,17812,4048,-2052,-282,-633,73
G,1,332,595,462,478,2630,1,1,1,1,1,1,17552,4372,-2012,-614,16,-35
G,1,367,587,455,524,2610,1,1,1,1,1,1,17632,4392,-1720,-619,-439,2
G,1,341,583,464,481,2635,1,1,1,1,1,1,17668,4524,-2084,-593,-81,30
G,1,333,595,448,528,2608,1,1,1,1,1,1,17532,4192,-2100,-663,-114,42
G,1,353,612,459,487,2625,1,1,1,1,1,1,17784,4620,-1696,-291,-108,-6
G,1,364,561,481,490,2606,1,1,1,1,1,1,17684,4312,-2056,-65,-172,-25
G,1,374,592,489,483,2604,1,1,1,1,1,1,17796,4624,-2008,-953,-277,206
G,1,333,624,485,478,2614,1,1,1,1,1,1,17660,4448,-2136,-305,212,164
G,1,345,615,464,477,2634,1,1,1,1,1,1,17604,4296,-1776,-616,-265,263
G,1,368,599,455,496,2612,1,1,1,1,1,1,17800,4332,-1380,-461,164,223
G,1,373,596,451,470,2625,1,1,1,1,1,1,17736,4404,-1688,-160,-235,278
G,1,333,579,468,505,2625,1,1,1,1,1,1,17916,4436,-1624,-785,-486,227
G,1,336,606,432,503,2599,1,1,1,1,1,1,17712,4168,-1924,-282,-364,142
G,1,367,623,459,523,2634,1,1,1,1,1,1,18052,4392,-1660,-898,-191,210
G,1,343,606,470,481,2633,1,1,1,1,1,1,17548,4192,-1836,-507,-52,153
G,1,355,570,465,464,2623,1,1,1,1,1,1,17972,4628,-1300,-370,-10,385
G,1,398,621,464,490,2602,1,1,1,1,1,1,17416,4116,-1960,-789,-267,304
G,1,342,583,465,489,2620,1,1,1,1,1,1,17892,4156,-1608,-455,-319,297
G,1,336,595,466,464,2638,1,1,1,1,1,1,17624,3800,-1804,-299,211,162
G,1,365,603,463,511,2611,1,1,1,1,1,1,17696,4272,-1552,-383,15,27
G,1,365,602,502,483,2639,1,1,1,1,1,1,17904,4400,-1452,-386,-400,154
G,1,354,634,461,496,2615,1,1,1,1,1,1,17676,4068,-2068,-616,-936,156
G,1,367,590,469,458,2625,1,1,1,1,1,1,17896,4276,-2164,-732,195,136
G,1,357,608,432,528,2611,1,1,1,1,1,1,17520,3852,-2188,-648,-186,-199
G,1,345,611,448,483,2624,1,1,1,1,1,1,17820,4728,-1284,-504,665,97
G,1,325,631,445,503,2615,1,1,1,1,1,1,17668,4352,-1552,-943,-47,-43
G,1,375,597,467,490,2609,1,1,1,1,1,1,17964,4484,-1300,-332,-666,332
G,1,320,628,448,523,2644,1,1,1,1,1,1,17652,4028,-2044,-597,193,-48
G,1,374,592,489,497,2611,1,1,1,1,1,1,17564,4160,-1684,-558,-565,-53
G,1,368,573,470,496,2614,1,1,1,1,1,1,17760,4364,-1488,91,-75,6
G,1,327,603,400,533,2610,1,1,1,1,1,1,17556,4508,-1584,-1318,-793,170
G,1,289,640,433,459,2636,1,1,1,1,1,1,17860,4660,-1424,104,-146,49
G,1,350,585,495,474,2622,1,1,1,1,1,1,17556,4132,-1856,-1129,-598,107
G,1,369,603,478,494,2625,1,1,1,1,1,1,17824,4252,-1820,164,-492,154
G,1,336,615,453,510,2627,1,1,1,1,1,1,17696,4300,-1672,-1103,-527,170
G,1,384,609,502,464,2622,1,1,1,1,1,1,17576,4252,-1612,-339,-413,-107
G,1,371,614,470,511,2593,1,1,1,1,1,1,17620,4208,-1928,-667,-242,126
G,1,368,637,443,471,2630,1,1,1,1,1,1,17312,4240,-2172,-608,-690,-130
G,1,341,614,460,496,2634,1,1,1,1,1,1,17936,4440,-1724,-1020,131,134
G,1,352,602,485,511,2624,1,1,1,1,1,1,17652,4020,-2012,-464,-79,69
G,1,329,599,496,511,2608,1,1,1,1,1,1,17912,4496,-1488,-621,-74,51
G,1,363,606,475,482,2640,1,1,1,1,1,1,17728,4164,-1548,-430,-438,169
G,1,357,623,464,475,2613,1,1,1,1,1,1,17800,4256,-1732,-468,-558,135
G,1,361,602,479,491,2622,1,1,1,1,1,1,17540,3984,-2720,-585,-446,7
G,1,369,592,447,511,2607,1,1,1,1,1,1,17832,4612,-2040,-954,-404,38
G,1,297,605,495,471,2644,1,1,1,1,1,1,17576,4128,-2280,-605,367,41
G,1,346,624,501,493,2611,1,1,1,1,1,1,17968,4676,-1264,-381,-1463,232
G,1,353,625,449,493,2619,1,1,1,1,1,1,17496,4336,-1756,-993,43,229
G,1,351,624,447,479,2627,1,1,1,1,1,1,17548,4100,-1128,25,-1424,621
G,1,350,593,494,464,2627,1,1,1,1,1,1,17664,4024,-1964,-1119,212,222
G,1,372,616,443,495,2624,1,1,1,1,1,1,17532,4384,-1688,133,-1178,-104
G,1,342,623,443,500,2607,1,1,1,1,1,1,17664,4700,-1796,-1424,-167,148
G,1,379,603,454,467,2623,1,1,1,1,1,1,17288,4188,-1988,-78,-886,-61
G,1,348,599,477,495,2609,1,1,1,1,1,1,17936,4492,-2312,-759,-221,66
G,1,350,608,417,506,2618,1,1,1,1,1,1,17500,4116,-2404,-233,-577,-24
G,1,370,594,448,491,2635,1,1,1,1,1,1,17536,4696,-2000,-338,-539,163
G,1,345,614,503,501,2625,1,1,1,1,1,1,17440,4068,-2500,-836,-48,197
G,1,400,598,448,497,2630,1,1,1,1,1,1,17536,4384,-2228,-329,-326,89
G,1,359,607,448,496,2621,1,1,1,1,1,1,17820,4372,-1912,-716,346,23
G,1,297,617,479,439,2635,1,1,1,1,1,1,17564,4092,-2132,-215,-267,57
G,1,350,617,483,461,2624,1,1,1,1,1,1,17904,4496,-2212,-790,275,190
G,1,384,624,457,491,2624,1,1,1,1,1,1,17560,4224,-2532,-567,-39,146
G,1,368,593,462,497,2618,1,1,1,1,1,1,17772,4660,-1520,-284,43,229
G,1,366,593,478,490,2613,1,1,1,1,1,1,17448,4388,-1664,-855,157,482
G,1,368,576,489,511,2618,1,1,1,1,1,1,17884,4068,-1344,-307,-339,245
G,1,385,631,463,468,2642,1,1,1,1,1,1,17632,3904,-1772,-864,23,167
G,1,370,595,501,487,2619,1,1,1,1,1,1,17956,4388,-1620,-491,-783,-39
G,1,374,609,475,487,2610,1,1,1,1,1,1,17568,4140,-2392,-1108,369,-1
G,1,352,621,462,483,2622,1,1,1,1,1,1,17652,4380,-1992,84,-410,-134
G,1,325,627,474,466,2607,1,1,1,1,1,1,17632,4364,-1976,-1497,-191,254
G,1,322,605,482,469,2636,1,1,1,1,1,1,17424,4344,-2176,768,-453,66
G,1,370,612,441,485,2615,1,1,1,1,1,1,17592,4712,-1952,-1898,25,417
G,1,354,610,464,494,2631,1,1,1,1,1,1,17488,4316,-1660,597,-49,227
G,1,357,601,476,487,2621,1,1,1,1,1,1,18128,4288,-1228,-1502,-58,396
G,1,370,583,443,481,2638,1,1,1,1,1,1,17568,4092,-1608,50,-224,-23
G,1,385,597,464,493,2621,1,1,1,1,1,1,17936,4236,-1392,-493,-757,185
G,1,335,622,477,459,2622,1,1,1,1,1,1,17472,3952,-2092,-491,-409,-210
G,1,378,595,465,490,2603,1,1,1,1,1,1,17768,4568,-2252,-576,-844,-127
G,1,346,614,463,476,2608,1,1,1,1,1,1,17672,4584,-1896,-585,-130,-271
G,1,310,624,453,474,2639,1,1,1,1,1,1,17752,4796,-2012,-262,-319,70
G,1,338,624,455,496,2629,1,1,1,1,1,1,17448,4512,-2108,-748,-92,222
G,1,333,595,448,507,2623,1,1,1,1,1,1,17720,4376,-1672,-5,-357,475
G,1,345,625,448,496,2625,1,1,1,1,1,1,17732,4080,-2108,-1302,-61,410
G,1,339,645,447,498,2631,1,1,1,1,1,1,17632,4032,-1720,313,110,61
G,1,363,627,458,477,2630,1,1,1,1,1,1,17624,5024,396,-958,109,252
G,1,338,641,427,499,2618,1,1,1,1,1,1,17620,4232,-1592,-64,-604,12
G,1,325,609,460,511,2622,1,1,1,1,1,1,18128,4608,-1636,-867,-215,23
G,1,355,597,483,464,2626,1,1,1,1,1,1,17560,3876,-2620,-665,-189,-76
G,1,336,612,443,485,2627,1,1,1,1,1,1,17956,4836,-1372,-434,-12,209
G,1,343,612,466,475,2656,1,1,1,1,1,1,17440,3968,-1652,-760,214,-48
G,1,340,617,479,485,2617,1,1,1,1,1,1,17572,4468,-1412,-284,-635,388
G,1,375,621,502,488,2630,1,1,1,1,1,1,17928,4216,-1740,-587,87,227
G,1,357,622,432,503,2622,1,1,1,1,1,1,17684,4180,-2096,-456,-551,312
G,1,374,621,464,465,2615,1,1,1,1,1,1,18064,4336,-1552,-525,478,114
G,1,371,585,485,485,2581,1,1,1,1,1,1,17292,4092,-1696,-792,-483,191
G,1,374,624,437,483,2639,1,1,1,1,1,1,18328,4436,-988,309,497,5
G,1,372,607,471,450,2661,1,1,1,1,1,1,17320,3752,-2272,-1050,149,-236
G,1,347,602,487,475,2614,1,1,1,1,1,1,17856,4792,-1400,-229,-461,173
G,1,361,600,493,475,2609,1,1,1,1,1,1,17596,4256,-1744,-1029,-257,18
G,1,378,597,496,468,2640,1,1,1,1,1,1,17828,4596,-1616,-261,-306,90
G,1,346,606,447,464,2615,1,1,1,1,1,1,17800,4228,-1844,-755,-131,151
G,1,348,611,448,466,2608,1,1,1,1,1,1,17652,4524,-1532,-255,-422,320
G,1,353,605,477,485,2613,1,1,1,1,1,1,17744,4000,-1824,-651,135,230
G,1,334,604,464,471,2619,1,1,1,1,1,1,17616,4240,-1592,-415,-646,185
G,1,373,624,445,478,2615,1,1,1,1,1,1,17712,4136,-1892,-1028,596,172
G,1,338,606,480,495,2597,1,1,1,1,1,1,17564,4124,-1136,-881,-212,-120
G,1,320,618,493,475,2638,1,1,1,1,1,1,18008,4908,-1236,-558,-306,94
G,1,338,585,448,464,2633,1,1,1,1,1,1,17476,3952,-1712,-893,-457,85
G,1,366,605,462,487,2638,1,1,1,1,1,1,17104,4580,-1564,-160,-204,144
G,1,340,625,448,484,2631,1,1,1,1,1,1,17620,4256,-1152,-1016,-79,214
G,1,368,595,459,496,2622,1,1,1,1,1,1,17772,4376,-1220,242,-675,9
G,1,350,599,471,473,2621,1,1,1,1,1,1,17760,4308,-1896,-1087,288,212
G,1,348,593,432,511,2643,1,1,1,1,1,1,17604,4080,-1548,-191,-890,-204
G,1,311,631,497,480,2640,1,1,1,1,1,1,18024,4508,-1760,-711,481,27
G,1,352,585,486,450,2626,1,1,1,1,1,1,17452,4668,-1596,-560,-670,122
G,1,387,591,433,525,2624,1,1,1,1,1,1,17760,4532,-1596,-502,-63,364
G,1,345,597,437,493,2634,1,1,1,1,1,1,17480,4216,-1760,-352,-685,450
G,1,352,630,461,467,2624,1,1,1,1,1,1,17880,4344,-1780,-668,37,253
G,1,384,607,475,468,2619,1,1,1,1,1,1,17776,3828,-1724,-365,-584,282
G,1,354,642,437,511,2612,1,1,1,1,1,1,18064,4116,-1192,-696,-305,167
G,1,321,631,421,469,2642,1,1,1,1,1,1,17648,4032,-1824,-601,-28,-79
G,1,358,592,477,480,2617,1,1,1,1,1,1,18004,4308,-1224,-680,-431,23
G,1,386,597,447,483,2625,1,1,1,1,1,1,17296,4416,-1780,-1115,-66,-70
G,1,353,615,458,463,2618,1,1,1,1,1,1,17632,4288,-1288,58,-1120,124
G,1,350,605,454,464,2641,1,1,1,1,1,1,17664,4268,-1896,-689,42,-6
G,1,350,579,476,498,2601,1,1,1,1,1,1,17792,4528,-1728,-93,-884,169
G,1,365,618,457,496,2612,1,1,1,1,1,1,17748,4628,-2132,-751,14,76
G,1,336,612,511,461,2645,1,1,1,1,1,1,17904,4364,-1780,209,-430,364
G,1,401,592,538,464,2642,1,1,1,1,1,1,17608,3300,-4428,-267,710,65
G,1,394,625,461,464,2629,1,1,1,1,1,1,18052,3980,-1608,-806,-157,-22
G,1,309,638,455,449,2630,1,1,1,1,1,1,17236,3912,-1968,-419,-12,-278
G,1,353,605,463,473,2637,1,1,1,1,1,1,18068,4836,-1332,-669,-511,262
G,1,401,595,431,496,2585,1,1,1,1,1,1,17356,4064,-2436,-699,1046,-175
G,1,362,631,455,504,2623,1,1,1,1,1,1,18248,4652,-1004,-206,-614,445
G,1,347,645,499,471,2620,1,1,1,1,1,1,17676,4260,-2064,-1122,177,-81
G,1,341,592,453,483,2625,1,1,1,1,1,1,17668,4480,-1296,259,-683,250
G,1,365,624,465,485,2608,1,1,1,1,1,1,17716,4440,-1744,-1215,252,64
G,1,335,610,500,464,2613,1,1,1,1,1,1,17240,4248,-1644,112,-402,98
G,1,361,629,482,460,2629,1,1,1,1,1,1,17720,4344,-1628,-1044,-180,278
G,1,319,604,494,479,2625,1,1,1,1,1,1,17684,4412,-1544,-196,-161,145
G,1,351,611,449,483,2611,1,1,1,1,1,1,17880,4596,-1332,-442,-375,155
G,1,329,599,497,461,2643,1,1,1,1,1,1,17464,4156,-1876,-792,-218,285
G,1,350,592,501,475,2620,1,1,1,1,1,1,17880,4148,-1560,-146,-407,263
G,1,366,637,458,486,2625,1,1,1,1,1,1,17440,4020,-2108,-1028,-139,-223
G,1,319,604,434,483,2640,1,1,1,1,1,1,18084,4496,-1616,7,-41,103
G,1,336,592,493,479,2641,1,1,1,1,1,1,17392,4392,-1876,-1064,-284,120
G,1,368,602,463,496,2622,1,1,1,1,1,1,18048,4080,-1556,81,-558,165
G,1,382,636,466,459,2625,1,1,1,1,1,1,17672,4252,-2296,-1531,187,156
G,1,340,622,468,486,2624,1,1,1,1,1,1,17736,4236,-1656,373,-749,125
G,1,366,623,443,511,2605,1,1,1,1,1,1,17748,4336,-1868,-1271,333,230
G,1,338,619,453,475,2617,1,1,1,1,1,1,17488,4080,-1644,164,-742,240
G,1,352,637,465,476,2625,1,1,1,1,1,1,17748,4500,-1832,-970,3,336
G,1,353,623,481,475,2619,1,1,1,1,1,1,17516,3704,-1088,-322,-903,263
G,1,337,640,450,509,2613,1,1,1,1,1,1,18280,4280,-1572,-601,211,145
G,1,336,607,464,497,2608,1,1,1,1,1,1,17564,4032,-1880,-647,-897,24
G,1,377,605,479,468,2611,1,1,1,1,1,1,18004,4336,-1508,-143,14,129
G,1,391,592,464,534,2614,1,1,1,1,1,1,16872,4068,180,-1010,-1634,-73
G,1,327,647,438,497,2626,1,1,1,1,1,1,18068,4472,-1644,-49,-104,132
G,1,336,617,491,477,2638,1,1,1,1,1,1,17396,4124,-2736,-1209,123,24
G,1,374,629,479,496,2610,1,1,1,1,1,1,18144,4320,-152,213,-547,205
G,1,351,611,464,498,2609,1,1,1,1,1,1,17640,4468,-1756,-1310,213,205
G,1,363,640,464,467,2631,1,1,1,1,1,1,18076,4048,-1168,335,-609,179
G,1,342,605,481,493,2617,1,1,1,1,1,1,17376,4160,-1776,-898,-266,124
G,1,349,603,455,496,2608,1,1,1,1,1,1,17968,4160,-1404,131,-1049,158
G,1,368,620,485,493,2622,1,1,1,1,1,1,17444,3924,-2596,-1161,423,57
G,1,334,623,470,471,2627,1,1,1,1,1,1,17864,3984,-1500,202,-577,-125
G,1,383,603,446,528,2593,1,1,1,1,1,1,17588,4512,-1876,-1081,307,143
G,1,341,644,417,487,2648,1,1,1,1,1,1,17804,4088,-1588,401,-1153,40
G,1,338,603,466,480,2640,1,1,1,1,1,1,17700,4116,-2240,-1104,57,209
G,1,363,622,482,507,2610,1,1,1,1,1,1,17504,4052,-2044,-174,-725,68
G,1,365,608,479,490,2628,1,1,1,1,1,1,17704,4132,-2004,-847,402,55
