A,1,362,642,509,267,2588,1,1,1,1,1,0,17936,1048,-3524,-368,-209,-6
A,1,368,655,482,254,2611,1,1,1,1,1,0,17860,1428,-3660,-275,-700,-7
A,1,354,656,506,253,2624,1,1,1,1,1,0,17868,1504,-3944,-292,-175,-33
A,1,384,640,509,216,2614,1,1,1,1,1,0,17564,1396,-4164,-716,-119,-8
A,1,387,652,464,286,2602,1,1,1,1,1,0,17916,1356,-3648,-578,-96,256
A,1,348,656,503,254,2618,1,1,1,1,1,0,17952,1216,-3428,-530,-100,268
A,1,349,651,486,259,2621,1,1,1,1,1,0,17960,1096,-3652,-713,-307,230
A,1,357,641,491,250,2622,1,1,1,1,1,0,18128,1156,-3684,-472,160,-58
A,1,387,643,463,263,2624,1,1,1,1,1,0,17688,1296,-3628,-693,-177,137
A,1,348,670,471,242,2613,1,1,1,1,1,0,17980,992,-3396,-363,-129,74
A,1,371,640,509,265,2606,1,1,1,1,1,0,17784,1760,-3248,-367,-39,-190
A,1,368,649,481,251,2612,1,1,1,1,1,0,17872,1440,-3476,-630,-247,207
A,1,375,653,454,259,2624,1,1,1,1,1,0,18092,1080,-3872,-354,-146,84
A,1,351,655,496,240,2625,1,1,1,1,1,0,18144,1380,-3632,-440,203,-18
A,1,361,672,483,274,2609,1,1,1,1,1,0,17772,1448,-3332,-560,-64,32
A,1,368,680,452,284,2608,1,1,1,1,1,0,17820,1236,-3568,-509,-148,93
A,1,352,647,487,241,2631,1,1,1,1,1,0,17856,1188,-3484,-154,-42,86
A,1,367,646,469,271,2607,1,1,1,1,1,0,17736,940,-3624,-312,312,-90
A,1,403,663,459,307,2593,1,1,1,1,1,0,17920,1304,-3444,-385,-445,57
A,1,306,641,501,296,2617,1,1,1,1,1,0,18084,1372,-3300,-319,411,-48
A,1,342,640,499,229,2623,1,1,1,1,1,0,18036,1200,-3368,-542,-216,-86
A,1,385,646,493,292,2585,1,1,1,1,1,0,18100,1556,-3332,-270,124,-69
A,1,345,662,473,257,2631,1,1,1,1,1,0,17860,1184,-3420,-532,215,-164
A,1,320,672,481,245,2629,1,1,1,1,1,0,17940,1584,-3116,-829,-227,-90
A,1,349,646,511,244,2596,1,1,1,1,1,0,17828,1588,-3128,-409,392,82
A,1,368,656,465,263,2607,1,1,1,1,1,0,17960,1576,-2916,-915,-270,98
A,1,368,647,466,279,2599,1,1,1,1,1,0,18172,1212,-2732,-526,37,164
A,1,347,656,494,266,2608,1,1,1,1,1,0,18020,1532,-3076,-463,-151,108
A,1,343,656,490,236,2612,1,1,1,1,1,0,17868,1504,-3280,-944,-149,172
A,1,379,655,460,289,2618,1,1,1,1,1,0,17988,1172,-2976,-191,-127,188
A,1,368,656,492,268,2615,1,1,1,1,1,0,17940,1620,-3212,-459,-113,56
A,1,370,638,464,267,2603,1,1,1,1,1,0,18012,1680,-3156,-526,-440,62
A,1,366,641,496,258,2614,1,1,1,1,1,0,18124,1492,-3216,-510,160,107
A,1,350,657,497,240,2627,1,1,1,1,1,0,17816,1388,-2908,-939,-471,117
A,1,356,656,470,273,2618,1,1,1,1,1,0,18264,1248,-3020,-554,-161,5
A,1,373,663,431,262,2599,1,1,1,1,1,0,17756,1748,-3232,-166,-306,169
A,1,368,655,480,224,2630,1,1,1,1,1,0,18096,1580,-3060,-814,-190,194
A,1,353,644,503,251,2619,1,1,1,1,1,0,17892,1332,-3080,-442,-137,169
A,1,369,642,470,294,2597,1,1,1,1,1,0,18072,1516,-2904,-566,-418,45
A,1,368,656,490,252,2611,1,1,1,1,1,0,17764,1332,-3276,-837,335,-240
A,1,344,655,511,237,2636,1,1,1,1,1,0,18088,1520,-3056,-546,-573,149
A,1,383,653,528,232,2623,1,1,1,1,1,0,18160,1864,-3112,-674,135,70
A,1,354,647,506,261,2622,1,1,1,1,1,0,17780,1312,-3168,-805,-390,130
A,1,378,651,482,272,2605,1,1,1,1,1,0,18256,1552,-2868,-412,-390,105
A,1,368,656,482,257,2625,1,1,1,1,1,0,17792,1728,-3340,-447,-192,132
A,1,363,675,472,271,2602,1,1,1,1,1,0,18088,1480,-2908,-853,-638,167
A,1,391,629,498,257,2615,1,1,1,1,1,0,18112,1480,-3212,-6,166,145
A,1,343,659,482,271,2617,1,1,1,1,1,0,18048,1692,-3332,-611,-819,212
A,1,378,653,475,262,2610,1,1,1,1,1,0,18236,1444,-3056,-220,-501,186
A,1,369,656,478,261,2620,1,1,1,1,1,0,17936,1392,-2964,-541,-404,93
A,1,346,682,458,258,2614,1,1,1,1,1,0,17988,1508,-3160,-310,-159,83
A,1,368,633,483,244,2618,1,1,1,1,1,0,17820,1472,-3424,-450,-334,125
A,1,355,650,495,272,2622,1,1,1,1,1,0,18080,1420,-3048,-443,-391,174
A,1,364,667,469,263,2624,1,1,1,1,1,0,17868,1448,-3260,-566,7,10
A,1,359,650,523,240,2608,1,1,1,1,1,0,17940,1336,-3160,-593,-538,141
A,1,368,650,465,282,2590,1,1,1,1,1,0,18168,1648,-3100,-481,-175,49
A,1,365,678,463,266,2627,1,1,1,1,1,0,17656,1368,-3204,-447,-48,166
A,1,381,666,469,250,2611,1,1,1,1,1,0,18124,1196,-3424,-627,63,168
A,1,351,638,482,260,2608,1,1,1,1,1,0,17656,1316,-3424,-715,214,-32
A,1,365,656,451,289,2605,1,1,1,1,1,0,18248,1624,-2868,-690,-441,214
A,1,337,677,464,247,2603,1,1,1,1,1,0,18140,1692,-2844,-560,-94,135
A,1,374,662,526,247,2608,1,1,1,1,1,0,18088,1508,-3372,-621,-443,229
A,1,388,644,496,282,2608,1,1,1,1,1,0,18036,1224,-3068,-455,-265,135
A,1,368,655,467,265,2623,1,1,1,1,1,0,17896,1536,-2832,-412,-326,68
A,1,325,671,467,257,2624,1,1,1,1,1,0,17988,1588,-2956,-482,-473,40
A,1,369,647,496,247,2634,1,1,1,1,1,0,17748,1412,-3336,-649,-266,107
A,1,386,637,476,273,2609,1,1,1,1,1,0,17980,1488,-3224,-530,-219,112
A,1,368,656,489,258,2618,1,1,1,1,1,0,18128,1588,-3220,-583,-156,109
A,1,367,650,487,250,2627,1,1,1,1,1,0,18068,1508,-3188,-350,-330,175
A,1,397,624,496,259,2609,1,1,1,1,1,0,18084,1496,-3144,-835,-247,96
A,1,365,652,497,247,2627,1,1,1,1,1,0,17760,1460,-3352,-512,109,75
A,1,382,645,453,272,2621,1,1,1,1,1,0,18020,1648,-2788,-779,-230,116
A,1,382,644,499,275,2609,1,1,1,1,1,0,17936,1644,-2996,-513,-85,195
A,1,357,639,475,255,2602,1,1,1,1,1,0,17924,1440,-3028,-472,-383,230
A,1,363,655,475,246,2631,1,1,1,1,1,0,18232,1508,-3064,-613,-294,147
A,1,346,645,500,251,2602,1,1,1,1,1,0,17956,1528,-3100,-419,12,69
A,1,352,644,465,274,2613,1,1,1,1,1,0,18032,1280,-2864,-503,-485,170
A,1,356,662,487,257,2621,1,1,1,1,1,0,18020,1492,-3336,-366,-4,42
A,1,357,656,542,237,2605,1,1,1,1,1,0,17860,1332,-3208,-595,-244,21
A,1,378,631,510,285,2601,1,1,1,1,1,0,17952,1768,-2892,-543,-33,22
A,1,357,655,500,260,2609,1,1,1,1,1,0,17700,1420,-3232,-691,-166,74
A,1,384,645,462,256,2624,1,1,1,1,1,0,18280,1496,-2936,-529,-470,230
A,1,372,644,486,270,2602,1,1,1,1,1,0,17872,1556,-3296,-377,61,128
A,1,400,643,493,276,2607,1,1,1,1,1,0,18080,1444,-3044,-575,-727,161
A,1,385,660,497,261,2614,1,1,1,1,1,0,18104,1672,-3304,-497,47,206
A,1,352,627,506,247,2613,1,1,1,1,1,0,17616,1184,-3180,-519,-281,124
A,1,381,678,496,246,2630,1,1,1,1,1,0,18324,1472,-2968,-447,-511,121
A,1,384,666,447,278,2607,1,1,1,1,1,0,17852,1432,-3360,-446,168,16
A,1,342,645,495,272,2630,1,1,1,1,1,0,18148,1620,-2924,-418,-741,147
A,1,391,626,509,247,2607,1,1,1,1,1,0,18124,1312,-2812,-308,-214,54
A,1,368,667,471,259,2606,1,1,1,1,1,0,17956,1476,-3432,-427,-457,31
A,1,355,656,478,250,2626,1,1,1,1,1,0,18012,1492,-3204,-416,-348,80
A,1,370,632,511,250,2623,1,1,1,1,1,0,17620,1616,-3324,-560,-147,82
A,1,371,673,496,256,2608,1,1,1,1,1,0,18072,1480,-2952,-720,-607,212
A,1,361,653,471,268,2609,1,1,1,1,1,0,17956,1428,-3212,-402,-19,14
A,1,362,655,504,240,2609,1,1,1,1,1,0,18268,1680,-3188,-440,-698,123
A,1,371,640,491,273,2602,1,1,1,1,1,0,18092,1452,-3228,-484,76,145
A,1,383,644,461,273,2613,1,1,1,1,1,0,17720,1292,-3424,-797,-773,295
A,1,347,685,457,269,2630,1,1,1,1,1,0,18224,1560,-2948,-461,-315,139
A,1,370,672,465,258,2625,1,1,1,1,1,0,17600,964,-3736,-979,-46,-75
A,1,389,662,449,286,2606,1,1,1,1,1,0,18096,1488,-3400,-55,-429,156
A,1,361,675,480,268,2619,1,1,1,1,1,0,17880,1952,-3332,-687,-44,38
A,1,352,642,499,239,2623,1,1,1,1,1,0,18056,1252,-3036,-565,-418,165
A,1,368,673,454,288,2607,1,1,1,1,1,0,18112,1684,-3300,-317,-51,115
A,1,387,669,448,260,2627,1,1,1,1,1,0,17656,1212,-3380,-578,-341,124
A,1,355,659,465,271,2617,1,1,1,1,1,0,17976,956,-3392,-513,-206,41
A,1,357,651,509,245,2608,1,1,1,1,1,0,17728,1728,-3324,-341,-80,9
A,1,352,675,466,253,2622,1,1,1,1,1,0,17940,1396,-3376,-1008,-450,39
A,1,354,679,474,256,2621,1,1,1,1,1,0,17816,1252,-3352,-263,-121,146
A,1,381,655,451,247,2634,1,1,1,1,1,0,18088,1976,-3084,-249,-13,144
A,1,384,638,489,291,2589,1,1,1,1,1,0,17832,1320,-3576,-809,0,-5
A,1,355,677,483,299,2619,1,1,1,1,1,0,17920,1312,-3184,-518,-601,223
A,1,370,663,474,250,2608,1,1,1,1,1,0,17872,1668,-2968,-337,165,105
A,1,375,646,477,242,2617,1,1,1,1,1,0,17808,1124,-3416,-509,-680,126
A,1,368,656,455,296,2617,1,1,1,1,1,0,18136,1540,-3064,-148,-427,90
A,1,350,662,474,257,2625,1,1,1,1,1,0,17780,1504,-3516,-567,-16,29
A,1,368,626,482,247,2610,1,1,1,1,1,0,18176,1300,-3252,-638,-674,119
A,1,367,640,507,272,2587,1,1,1,1,1,0,18180,1752,-3220,-195,113,83
A,1,369,670,464,253,2608,1,1,1,1,1,0,17848,1592,-3124,-809,-493,132
A,1,355,653,496,256,2629,1,1,1,1,1,0,17992,1592,-3728,-528,160,255
A,1,341,639,497,250,2602,1,1,1,1,1,0,17836,1404,-3352,-825,14,125
A,1,386,656,466,273,2608,1,1,1,1,1,0,17972,1516,-3004,-585,-295,143
A,1,384,654,466,277,2608,1,1,1,1,1,0,18064,1512,-3096,-587,-65,78
A,1,346,635,510,258,2609,1,1,1,1,1,0,17920,1488,-3184,-640,-302,92
A,1,382,656,451,272,2618,1,1,1,1,1,0,17844,1216,-3352,-522,-260,240
A,1,355,674,493,282,2625,1,1,1,1,1,0,18188,1412,-3036,-343,81,23
A,1,336,665,495,240,2635,1,1,1,1,1,0,17572,1444,-3152,-811,-202,-13
A,1,373,640,499,257,2608,1,1,1,1,1,0,18196,1748,-3096,-245,-528,248
B,1,1216,1840,912,581,2559,1,1,1,1,1,0,16824,6848,-1768,-227,145,321
B,1,1219,1811,909,564,2551,1,1,1,1,1,0,17104,6228,-1568,-798,-539,120
B,1,1250,1829,885,585,2555,1,1,1,1,1,0,16764,7020,-1704,-355,-6,103
B,1,1218,1842,906,571,2559,1,1,1,1,1,0,16756,6532,-1692,-972,-528,112
B,1,1215,1857,871,569,2592,1,1,1,1,1,0,16796,6612,-1636,-398,-130,185
B,1,1218,1841,891,575,2559,1,1,1,1,1,0,16776,6728,-1608,-657,-194,112
B,1,1217,1850,880,583,2559,1,1,1,1,1,0,16860,6712,-1528,-643,-73,60
B,1,1200,1843,925,564,2605,1,1,1,1,1,0,16832,6604,-1444,-509,-327,102
B,1,1230,1854,880,576,2555,1,1,1,1,1,0,16900,6832,-1400,-372,-53,123
B,1,1209,1842,896,583,2545,1,1,1,1,1,0,16832,6556,-1580,-471,-372,77
B,1,1214,1854,874,588,2559,1,1,1,1,1,0,16716,6452,-1540,-287,-542,74
B,1,1206,1850,911,562,2587,1,1,1,1,1,0,16712,6604,-1640,-525,-474,-37
B,1,1271,1867,865,613,2559,1,1,1,1,1,0,16800,6868,-1664,-248,-164,28
B,1,1212,1874,899,586,2559,1,1,1,1,1,0,16696,7040,-1516,-532,-115,97
B,1,1238,1855,886,589,2581,1,1,1,1,1,0,17016,6640,-1608,-812,-510,161
B,1,1237,1845,887,567,2555,1,1,1,1,1,0,16832,6824,-1536,-266,-107,174
B,1,1214,1840,888,581,2559,1,1,1,1,1,0,17016,6512,-1428,-748,-505,67
B,1,1207,1853,922,541,2579,1,1,1,1,1,0,16792,7024,-1520,-265,-62,65
B,1,1216,1845,901,579,2559,1,1,1,1,1,0,16744,6464,-1380,-565,-682,108
B,1,1227,1843,887,595,2559,1,1,1,1,1,0,16908,6816,-1932,-321,-282,195
B,1,1219,1853,886,576,2559,1,1,1,1,1,0,16932,6560,-1972,-407,-331,-8
B,1,1205,1842,886,571,2559,1,1,1,1,1,0,17036,6784,-1876,-681,-328,224
B,1,1229,1832,900,583,2559,1,1,1,1,1,0,16912,6664,-1740,-322,-28,47
B,1,1231,1859,869,583,2553,1,1,1,1,1,0,17044,6552,-1556,-468,-303,164
B,1,1230,1843,882,559,2583,1,1,1,1,1,0,16928,6852,-1652,-607,-118,25
B,1,1234,1841,896,581,2558,1,1,1,1,1,0,16976,6444,-1616,-513,-392,75
B,1,1222,1854,850,592,2551,1,1,1,1,1,0,16752,6844,-1884,-636,-70,33
B,1,1232,1841,899,576,2589,1,1,1,1,1,0,16856,6812,-1656,-563,-314,76
B,1,1232,1841,895,562,2593,1,1,1,1,1,0,16928,6864,-1624,-402,1,95
B,1,1232,1856,893,585,2559,1,1,1,1,1,0,16872,6540,-1680,-415,-173,55
B,1,1217,1849,885,573,2590,1,1,1,1,1,0,16744,6680,-1724,-630,-175,61
B,1,1242,1839,898,585,2549,1,1,1,1,1,0,16884,6672,-1516,-521,-470,102
B,1,1226,1845,931,579,2549,1,1,1,1,1,0,16672,6992,-1600,-431,-99,124
B,1,1249,1840,870,578,2592,1,1,1,1,1,0,16932,6704,-1704,-323,-264,163
B,1,1200,1842,905,578,2559,1,1,1,1,1,0,16892,6656,-1392,-390,91,-93
B,1,1215,1820,923,571,2559,1,1,1,1,1,0,16692,7016,-1904,-872,-293,-15
B,1,1229,1835,901,579,2581,1,1,1,1,1,0,17216,6624,-1528,90,-23,89
B,1,1227,1862,883,557,2607,1,1,1,1,1,0,16696,6796,-1600,-715,-452,117
B,1,1241,1854,883,560,2597,1,1,1,1,1,0,16864,6748,-1692,-287,-306,81
B,1,1218,1849,880,574,2557,1,1,1,1,1,0,16672,6808,-1804,-541,-368,-71
B,1,1227,1843,849,594,2559,1,1,1,1,1,0,16828,6908,-1608,-154,-190,215
B,1,1223,1840,937,555,2559,1,1,1,1,1,0,16676,6860,-1896,-1122,-263,-77
B,1,1200,1821,933,560,2557,1,1,1,1,1,0,16880,6780,-1520,-143,-174,199
B,1,1238,1839,914,592,2559,1,1,1,1,1,0,16768,7016,-1800,-880,45,160
B,1,1206,1837,882,571,2559,1,1,1,1,1,0,17076,6812,-1520,-576,-229,150
B,1,1201,1840,896,570,2586,1,1,1,1,1,0,16812,6660,-1732,-674,109,79
B,1,1251,1805,911,561,2541,1,1,1,1,1,0,16948,6756,-1100,-410,-316,211
B,1,1213,1840,870,599,2559,1,1,1,1,1,0,16736,6808,-1736,-739,-353,225
B,1,1227,1809,913,565,2585,1,1,1,1,1,0,16972,6664,-1636,-443,-234,58
B,1,1213,1824,899,575,2559,1,1,1,1,1,0,16720,6972,-1436,-525,-158,240
B,1,1247,1839,877,607,2542,1,1,1,1,1,0,16952,6840,-1584,-733,-288,16
B,1,1238,1803,922,560,2581,1,1,1,1,1,0,16864,6772,-1432,-363,-188,57
B,1,1242,1814,896,594,2551,1,1,1,1,1,0,16816,6996,-1612,-377,-318,220
B,1,1215,1833,866,574,2549,1,1,1,1,1,0,16672,6856,-1928,-810,-353,99
B,1,1217,1833,894,583,2559,1,1,1,1,1,0,16864,6684,-1708,-272,110,319
B,1,1179,1842,907,576,2586,1,1,1,1,1,0,16612,6756,-1576,-1127,-164,149
B,1,1229,1822,886,608,2531,1,1,1,1,1,0,16988,6552,-1208,-308,0,43
B,1,1201,1829,894,587,2558,1,1,1,1,1,0,16812,6976,-1324,-636,-335,110
B,1,1217,1819,912,574,2559,1,1,1,1,1,0,16952,6688,-1408,-48,-463,262
B,1,1217,1816,897,571,2557,1,1,1,1,1,0,16812,6756,-1776,-731,-521,32
B,1,1220,1838,871,618,2559,1,1,1,1,1,0,16908,6716,-1652,13,-146,65
B,1,1217,1825,912,558,2588,1,1,1,1,1,0,16604,6908,-1648,-723,-525,98
B,1,1232,1838,874,590,2559,1,1,1,1,1,0,16944,6580,-1700,-154,-177,167
B,1,1204,1834,912,576,2551,1,1,1,1,1,0,16640,6924,-1848,-897,-288,45
B,1,1210,1841,864,565,2593,1,1,1,1,1,0,16964,6572,-1548,-129,-206,155
B,1,1212,1808,917,566,2559,1,1,1,1,1,0,16844,7108,-1464,-615,-705,577
B,1,1209,1824,910,595,2548,1,1,1,1,1,0,16892,6096,-2604,-548,-607,-21
B,1,1228,1808,866,596,2580,1,1,1,1,1,0,16684,6768,-1936,-605,-302,354
B,1,1197,1815,902,568,2585,1,1,1,1,1,0,16964,6640,-1560,-393,-313,211
B,1,1232,1808,907,583,2559,1,1,1,1,1,0,16836,6504,-1600,-461,-558,414
B,1,1207,1808,910,582,2559,1,1,1,1,1,0,16960,6632,-1952,-153,-176,348
B,1,1217,1837,870,585,2593,1,1,1,1,1,0,16912,6564,-1700,-758,-770,319
B,1,1202,1801,923,574,2559,1,1,1,1,1,0,16872,6612,-2104,-436,-240,230
B,1,1232,1808,895,576,2559,1,1,1,1,1,0,16912,6040,-2088,-713,-867,123
B,1,1200,1835,876,585,2599,1,1,1,1,1,0,16980,6628,-1796,-224,299,-158
B,1,1226,1796,922,570,2559,1,1,1,1,1,0,16980,6324,-1916,-857,-547,-183
B,1,1213,1797,912,575,2549,1,1,1,1,1,0,16692,6928,-2016,-290,133,-61
B,1,1229,1822,879,576,2559,1,1,1,1,1,0,16904,6356,-1800,-528,-272,12
B,1,1187,1829,896,566,2583,1,1,1,1,1,0,16844,6856,-1936,-871,-162,216
B,1,1240,1808,900,591,2559,1,1,1,1,1,0,17100,6220,-1660,-99,-504,11
B,1,1262,1792,912,591,2550,1,1,1,1,1,0,16956,6908,-1872,-804,-16,22
B,1,1203,1819,908,559,2559,1,1,1,1,1,0,17020,6396,-1836,-419,-615,48
B,1,1216,1811,894,561,2587,1,1,1,1,1,0,16608,6696,-1920,-698,-202,167
B,1,1220,1807,921,549,2559,1,1,1,1,1,0,16964,6368,-2068,-30,85,-63
B,1,1197,1798,868,583,2559,1,1,1,1,1,0,16656,6928,-1808,-1169,-223,-58
B,1,1199,1806,899,573,2559,1,1,1,1,1,0,16836,6864,-1864,-186,343,285
B,1,1200,1795,915,560,2559,1,1,1,1,1,0,17072,6180,-1648,-985,-349,19
B,1,1214,1807,896,579,2559,1,1,1,1,1,0,16928,6424,-1716,-288,214,28
B,1,1225,1834,902,577,2559,1,1,1,1,1,0,16892,6620,-1868,-873,-208,-207
B,1,1232,1818,885,586,2559,1,1,1,1,1,0,16696,7228,-1304,-434,-81,148
B,1,1248,1794,893,583,2558,1,1,1,1,1,0,16712,6800,-1696,-454,-168,300
B,1,1229,1799,934,553,2559,1,1,1,1,1,0,16956,6348,-1636,-501,-454,318
B,1,1194,1808,912,550,2590,1,1,1,1,1,0,16952,6464,-1736,-318,101,174
B,1,1230,1790,896,575,2525,1,1,1,1,1,0,17012,6408,-1804,-800,-331,-42
B,1,1203,1801,852,592,2559,1,1,1,1,1,0,16964,6776,-1568,-604,10,1
B,1,1178,1825,887,553,2557,1,1,1,1,1,0,16920,6572,-1260,-621,-670,80
B,1,1221,1791,899,560,2554,1,1,1,1,1,0,16812,6616,-1908,-338,-71,-3
B,1,1205,1796,879,570,2559,1,1,1,1,1,0,16836,6644,-1840,-597,-387,-144
B,1,1198,1814,869,561,2583,1,1,1,1,1,0,16592,7100,-2072,-262,189,123
B,1,1217,1780,896,559,2559,1,1,1,1,1,0,16824,6648,-1828,-814,-325,154
B,1,1212,1776,909,575,2558,1,1,1,1,1,0,16720,6668,-1660,-104,245,131
B,1,1195,1808,868,564,2559,1,1,1,1,1,0,17060,6680,-1400,-710,-338,157
B,1,1193,1803,881,568,2559,1,1,1,1,1,0,16712,6648,-1608,-348,12,92
B,1,1216,1783,898,562,2544,1,1,1,1,1,0,17020,6344,-1488,-419,-293,265
B,1,1251,1799,875,573,2559,1,1,1,1,1,0,16640,7000,-1732,-748,-292,39
B,1,1190,1791,922,537,2590,1,1,1,1,1,0,16980,6660,-1372,-76,-233,269
