Label,Mode,FlexPinky,FlexRing,FlexMiddle,FlexIndex,FlexThumb,TouchIndex,TouchMiddle,TouchRing,TouchPinky,TouchR,TouchU,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
L,1,299,550,419,869,2650,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,548,417,879,2647,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,548,421,878,2650,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,546,421,882,2648,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,547,418,880,2646,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,545,423,880,2647,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,544,422,870,2647,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,545,427,874,2645,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,545,427,876,2645,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,545,423,874,2645,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,547,421,880,2646,1,1,1,1,1,1,0,0,0,0,0,0
L,1,321,547,426,871,2653,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,545,422,867,2650,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,548,417,870,2646,1,1,1,1,1,1,0,0,0,0,0,0
L,1,321,550,422,862,2651,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,549,423,865,2647,1,1,1,1,1,1,0,0,0,0,0,0
L,1,590,744,464,332,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,528,635,411,310,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,496,371,270,2642,1,1,1,1,1,1,0,0,0,0,0,0
L,1,254,448,365,258,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,260,448,370,289,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,268,464,367,327,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,272,479,384,382,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,288,489,386,436,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,293,496,394,507,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,299,507,397,576,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,299,511,400,615,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,526,401,645,2641,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,528,400,659,2641,1,1,1,1,1,1,0,0,0,0,0,0
L,1,306,529,403,676,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,310,530,407,678,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,307,536,405,685,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,313,535,406,688,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,539,413,688,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,542,413,688,2641,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,544,412,695,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,314,541,408,693,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,545,414,701,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,545,413,697,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,314,543,411,704,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,550,410,714,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,325,550,413,720,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,551,418,723,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,321,546,413,721,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,323,547,415,721,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,325,552,417,723,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,312,531,408,693,2640,1,1,1,1,1,1,0,0,0,0,0,0
L,1,311,528,407,692,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,533,405,690,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,534,404,689,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,534,407,689,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,311,534,410,688,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,309,535,407,691,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,533,404,693,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,538,410,690,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,536,407,691,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,535,407,688,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,316,534,410,688,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,535,411,685,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,534,407,683,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,537,407,682,2636,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,538,410,683,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,534,406,678,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,531,406,675,2636,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,534,409,678,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,533,407,680,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,537,412,678,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,309,534,411,683,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,533,410,678,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,536,409,678,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,534,407,679,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,535,408,679,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,537,410,683,2636,1,1,1,1,1,1,0,0,0,0,0,0
L,1,314,539,410,682,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,539,407,677,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,538,410,682,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,500,421,621,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,314,501,415,618,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,316,503,421,623,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,311,505,418,622,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,505,420,624,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,316,507,416,618,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,503,420,617,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,315,507,416,618,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,507,422,615,2632,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,506,416,608,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,505,419,597,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,316,511,415,587,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,311,510,417,576,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,317,511,416,564,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,316,511,412,560,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,511,411,554,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,511,413,550,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,508,415,548,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,507,412,541,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,506,415,546,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,318,506,416,546,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,507,414,550,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,507,417,555,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,319,511,415,559,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,509,417,574,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,322,509,420,583,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,510,417,592,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,323,507,423,595,2636,1,1,1,1,1,1,0,0,0,0,0,0
L,1,320,510,416,601,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,321,509,420,608,2637,1,1,1,1,1,1,0,0,0,0,0,0
L,1,292,505,409,611,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,297,503,409,619,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,299,506,411,624,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,302,505,407,615,2638,1,1,1,1,1,1,0,0,0,0,0,0
L,1,302,503,407,605,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,506,406,605,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,305,507,405,606,2636,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,509,400,603,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,303,505,404,603,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,302,508,402,608,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,510,403,611,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,511,405,621,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,509,405,624,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,305,511,402,625,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,305,509,402,621,2626,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,511,410,622,2628,1,1,1,1,1,1,0,0,0,0,0,0
L,1,307,511,405,624,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,510,400,623,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,510,402,624,2631,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,511,406,622,2630,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,511,405,623,2627,1,1,1,1,1,1,0,0,0,0,0,0
L,1,306,511,405,621,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,522,407,623,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,307,511,403,624,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,304,511,403,620,2633,1,1,1,1,1,1,0,0,0,0,0,0
L,1,307,511,406,617,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,307,511,406,619,2635,1,1,1,1,1,1,0,0,0,0,0,0
L,1,310,511,402,609,2634,1,1,1,1,1,1,0,0,0,0,0,0
L,1,305,511,407,612,2639,1,1,1,1,1,1,0,0,0,0,0,0
L,1,305,511,401,609,2634,1,1,1,1,1,1,0,0,0,0,0,0
M,1,351,643,454,213,2559,1,1,0,1,1,0,17648,-428,-4508,-466,-204,86
M,1,349,641,457,213,2559,1,1,0,1,1,0,17588,-324,-4632,-575,-319,72
M,1,348,641,456,213,2559,1,1,0,1,1,0,17632,-432,-4524,-618,-200,244
M,1,350,640,455,211,2559,1,1,0,1,1,0,17828,-468,-4236,-461,-179,159
M,1,349,642,458,213,2559,1,1,0,1,1,0,17836,-404,-4444,-616,-200,164
M,1,349,641,457,212,2559,1,1,0,1,1,0,17796,-660,-4332,-531,-274,144
M,1,347,643,457,211,2559,1,1,0,1,1,0,17804,-440,-4688,-392,-326,100
M,1,348,644,461,213,2559,1,1,0,1,1,0,17576,-456,-4544,-580,-176,100
M,1,350,643,455,210,2559,1,1,0,1,1,0,17608,-404,-4472,-492,-305,197
M,1,348,645,459,213,2559,1,1,0,1,1,0,17576,-440,-4496,-499,-167,175
M,1,349,641,455,211,2559,1,1,0,1,1,0,17628,-556,-4504,-476,-233,102
M,1,349,643,454,212,2559,1,1,0,1,1,0,17780,-420,-4556,-539,-187,64
M,1,350,643,460,213,2559,1,1,0,1,1,0,17904,-304,-4496,-561,-322,133
M,1,349,646,455,209,2559,1,1,0,1,1,0,17804,-364,-4372,-566,-230,159
M,1,349,643,457,212,2559,1,1,0,1,1,0,17736,-356,-4412,-526,-287,164
M,1,350,643,457,212,2559,1,1,0,1,1,0,17696,-676,-4480,-554,-260,116
M,1,349,643,457,209,2559,1,1,0,1,1,0,17776,-508,-4520,-447,-220,70
M,1,350,642,455,210,2559,1,1,0,1,1,0,17548,-288,-4396,-531,-136,47
M,1,347,643,458,211,2559,1,1,0,1,1,0,17628,-568,-4572,-537,-284,120
M,1,347,642,460,210,2559,1,1,0,1,1,0,17520,-588,-4640,-508,-267,151
M,1,348,643,453,210,2579,1,1,0,1,1,0,17820,-424,-4468,-297,-263,69
M,1,349,646,454,211,2559,1,1,0,1,1,0,17872,-316,-4516,-576,-272,41
M,1,349,644,457,214,2579,1,1,0,1,1,0,17728,-476,-4524,-536,-397,-5
M,1,348,643,458,210,2559,1,1,0,1,1,0,17552,-368,-4544,-389,-34,103
M,1,345,644,459,211,2559,1,1,0,1,1,0,17572,-408,-4752,-788,-438,137
M,1,347,643,457,211,2559,1,1,0,1,1,0,17664,-564,-4568,-611,-72,199
M,1,349,643,457,214,2559,1,1,0,1,1,0,17572,-472,-4528,-510,-111,130
M,1,336,648,454,211,2582,1,1,0,1,1,0,17664,-472,-4216,-427,-83,112
M,1,337,642,458,214,2559,1,1,0,1,1,0,17648,-364,-4364,-709,-172,51
M,1,336,643,455,213,2559,1,1,0,1,1,0,17848,-592,-4492,-549,-169,142
M,1,447,0,523,242,211,1,1,1,1,1,1,9028,-10880,10812,166,-1165,35
M,1,445,0,501,243,213,1,1,1,1,1,1,9024,-10252,10752,-510,-561,-123
M,1,459,0,511,243,209,1,1,1,1,1,1,9048,-10500,10548,360,-1277,140
M,1,461,0,509,242,210,1,1,1,1,1,1,9348,-10348,10552,-110,-382,-83
M,1,461,751,511,243,210,1,1,1,1,1,1,9304,-10308,10688,531,-944,-139
M,1,464,0,497,245,210,1,1,1,1,1,1,9552,-9948,11164,1429,514,-440
M,1,469,0,476,245,213,1,1,1,1,1,1,9372,-10420,11204,775,-378,-633
M,1,479,0,500,250,208,1,1,1,1,1,1,9568,-9864,10952,-170,204,-458
M,1,490,0,499,251,209,1,1,1,1,1,1,9052,-9536,9820,64,905,-694
M,1,496,0,502,258,2599,1,1,1,1,1,1,9292,-10076,10712,-1624,161,-504
M,1,487,0,528,272,2599,1,1,1,1,1,1,9516,-10100,12904,-5102,1150,-65
M,1,487,0,607,309,2603,1,1,1,1,1,1,11876,-10196,9460,-4705,-1646,-392
M,1,426,949,54,320,2597,1,1,1,1,1,1,9704,-10936,10616,-4262,-1439,759
M,1,371,779,674,353,2603,1,1,1,1,1,0,9384,-10656,9772,-2645,-1136,966
M,1,329,0,662,353,2601,1,1,1,1,1,1,9164,-11132,9380,-1323,-1036,854
M,1,307,621,660,351,2602,1,1,0,1,1,1,9296,-11392,9564,-329,323,62
M,1,307,609,642,338,2606,1,1,0,1,1,1,9188,-10828,9600,437,1248,-239
M,1,315,596,618,323,2601,1,1,0,1,1,1,8760,-11036,10164,895,378,-7
M,1,322,527,607,307,2605,1,1,1,1,1,1,9152,-10968,10008,-323,-555,-370
M,1,333,0,570,304,2605,1,1,1,1,1,1,9248,-10596,11056,103,-290,480
M,1,342,0,582,300,2601,1,1,1,1,1,1,9360,-11272,10564,-34,-449,282
M,1,336,0,549,295,2602,1,1,1,1,1,1,9492,-10868,10896,-781,407,227
M,1,331,0,554,287,2605,1,1,1,1,1,1,9156,-10648,10260,-1170,-195,-83
M,1,329,0,544,285,2603,1,1,1,1,1,1,9460,-10564,9884,-726,-367,115
M,1,336,592,544,285,2605,1,1,1,1,1,1,9164,-10924,9928,-898,179,252
M,1,336,0,535,279,2605,1,1,1,1,1,1,9268,-11040,10308,-97,241,134
M,1,338,0,530,283,2607,1,1,1,1,1,1,9260,-11152,10700,-125,68,2
M,1,347,0,528,278,2605,1,1,1,1,1,1,9300,-11056,10800,-108,4,-294
M,1,347,0,528,277,2604,1,1,1,1,1,1,9120,-10760,10424,-484,-416,-199
M,1,352,0,528,279,2602,1,1,1,1,1,1,9224,-10584,10328,-517,-813,16
M,1,337,573,448,201,2544,1,1,0,0,1,1,14184,-2872,-11444,-444,184,340
M,1,337,574,449,202,2543,1,1,0,0,1,1,14168,-3412,-10336,309,918,397
M,1,336,574,448,199,2544,1,1,0,0,1,0,14432,-3252,-9628,-7,260,-257
M,1,337,576,449,199,2543,1,1,0,0,1,0,13820,-2836,-10996,-141,-411,-137
M,1,339,576,453,202,2545,1,1,0,0,1,1,14536,-2920,-10476,-200,-393,248
M,1,337,576,450,205,2542,1,1,0,0,1,1,14284,-3456,-10852,-1481,-1099,205
M,1,331,581,449,205,2543,1,1,0,0,1,1,14384,-2612,-10680,-4294,-571,1227
M,1,332,581,448,202,2535,1,1,0,0,1,0,14592,-2144,-10744,-751,308,-281
M,1,333,581,451,203,2531,1,1,0,0,1,1,14356,-2580,-10436,-274,345,199
M,1,336,586,456,203,2537,1,1,0,0,1,0,14412,-2584,-9668,-223,534,398
M,1,336,584,453,204,2541,1,1,0,0,1,1,14264,-3344,-10020,-398,51,120
M,1,334,583,458,205,2539,1,1,0,0,1,1,14264,-3128,-10624,-915,-81,4
M,1,336,579,458,206,2543,1,1,0,0,1,1,14168,-2960,-10276,-846,-855,205
M,1,329,574,459,205,2544,1,1,0,0,1,1,13816,-2892,-10248,-2351,-60,-696
M,1,335,577,458,205,2544,1,1,0,0,1,1,14188,-2372,-10540,-418,732,-678
M,1,336,577,460,208,2543,1,1,0,0,1,1,14540,-2116,-10120,-128,719,-260
M,1,336,576,462,208,2544,1,1,0,0,1,1,14580,-1896,-10340,180,488,85
M,1,336,577,462,208,2543,1,1,0,0,1,1,14700,-2244,-10020,-361,539,459
M,1,336,579,464,208,2544,1,1,0,0,1,1,14772,-2752,-9644,-239,136,220
M,1,334,576,464,206,2544,1,1,0,0,1,1,14252,-2464,-9728,-1489,-110,1181
M,1,336,575,463,205,2529,1,1,0,0,1,1,14372,-2720,-10200,-814,-154,1193
M,1,336,575,464,205,2540,1,1,0,0,1,1,14556,-3420,-10088,366,-379,668
M,1,336,576,463,203,2543,1,1,0,0,1,1,14688,-3820,-10128,200,197,-232
M,1,333,576,464,208,2543,1,1,0,0,1,1,14540,-2956,-10416,4,-69,-63
M,1,335,576,463,207,2541,1,1,0,0,1,1,15084,-2524,-9864,-633,220,-123
M,1,336,576,464,204,2537,1,1,0,0,1,1,14808,-2908,-10088,-830,103,-175
M,1,337,579,462,204,2535,1,1,0,0,1,1,14868,-2436,-9736,-150,-156,456
M,1,336,576,462,205,2544,1,1,0,0,1,1,14400,-3064,-9996,-484,622,165
M,1,336,577,464,203,2544,1,1,0,0,1,1,14572,-2812,-9624,-50,184,266
M,1,340,581,461,205,2541,1,1,0,0,1,1,14732,-2524,-9152,-291,58,130
M,1,339,589,434,193,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,338,560,437,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,342,596,443,199,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,342,599,436,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,343,475,448,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,340,602,438,194,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,339,601,441,198,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,342,602,443,199,2558,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,339,602,432,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,338,606,443,196,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,338,605,443,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,336,602,443,202,2558,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,334,602,444,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,336,605,443,198,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,336,607,445,197,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,337,605,443,203,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,338,607,447,199,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,342,592,442,202,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,343,609,437,202,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,342,612,447,203,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,345,613,439,203,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,347,610,446,199,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,347,613,448,199,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,350,610,447,201,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,349,614,447,203,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,347,614,449,204,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,351,613,448,202,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,352,619,451,204,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,350,615,448,204,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,349,613,448,206,2559,0,0,0,0,1,0,13008,-12032,3364,-5488,-1013,-1116
M,1,315,626,428,208,2559,1,1,0,1,1,0,17948,-2256,-584,128,-1226,289
M,1,326,626,427,206,2559,1,1,0,1,1,0,18436,-3568,-1100,-1500,-1589,-44
M,1,326,629,427,205,2559,1,1,0,0,1,0,18088,-2544,-1712,-947,-1492,-595
M,1,327,631,423,205,2559,1,1,0,0,1,0,17688,-3076,-2224,253,-816,-544
M,1,325,631,404,203,2559,1,1,0,0,1,0,18316,-2260,-2096,-468,-405,-469
M,1,331,631,410,205,2559,1,1,0,1,1,0,17860,-2148,-2164,29,-272,-213
M,1,326,629,432,206,2559,1,1,0,1,1,0,17980,-1848,-1796,-797,-347,40
M,1,330,634,432,206,2559,1,1,0,1,1,0,18052,-2076,-1412,-296,-294,307
M,1,330,633,432,207,2559,1,1,0,1,1,0,18180,-2408,-1552,-851,-607,355
M,1,331,635,433,205,2559,1,1,0,1,1,0,18348,-2492,-1568,-317,-161,87
M,1,332,634,432,205,2559,1,1,0,1,1,0,18376,-2356,-1648,-513,-56,25
M,1,331,635,432,207,2559,1,1,0,1,1,0,18104,-2480,-1616,-253,85,-125
M,1,331,638,432,205,2559,1,1,0,1,1,0,18188,-2340,-1232,-569,-82,-163
M,1,329,637,402,208,2559,1,1,0,1,1,0,18072,-2124,-1528,-450,-470,101
M,1,333,640,401,208,2559,1,1,0,1,1,0,18064,-2116,-1476,-521,-479,160
M,1,332,635,409,208,2559,1,1,0,1,1,0,18272,-1996,-1668,-176,-700,269
M,1,331,635,354,207,2559,1,1,0,1,1,0,18216,-2252,-1828,-427,-646,178
M,1,334,639,415,208,2559,1,1,0,1,1,0,18128,-2392,-1840,-517,-170,-85
M,1,334,639,406,208,2559,1,1,0,1,1,0,17948,-2292,-1256,-690,-770,107
M,1,335,638,410,208,2559,1,1,0,1,1,0,18108,-2332,-1732,-1362,-587,67
M,1,336,637,409,207,2559,1,1,0,1,1,0,18188,-1824,-1424,-1632,-1022,453
M,1,331,551,433,208,2559,1,1,0,1,1,0,16692,-2468,-1256,-3103,-860,3029
M,1,321,0,0,192,2559,1,1,0,1,1,0,15980,-1500,-1732,-1446,2805,1993
M,1,320,0,436,203,2559,1,1,0,1,1,0,18912,-3900,-2160,-852,895,1670
M,1,319,631,438,205,2559,1,1,0,1,1,0,18812,-3828,-2796,-3507,66,178
M,1,317,0,434,203,2559,1,1,0,1,1,0,18152,-4184,-2912,-3975,756,-1002
M,1,315,0,436,203,2559,1,1,0,1,1,0,17716,-2564,-1632,-5159,208,27
M,1,320,0,437,207,2559,1,1,0,1,1,0,17412,-2740,-1248,-4007,-66,1243
M,1,329,0,441,208,2559,1,1,0,1,1,0,17772,-2184,-1108,-4209,1053,2277
M,1,342,0,443,206,2559,1,1,0,0,1,0,18272,-2540,-972,-2951,-825,3076
N,1,378,581,495,231,2608,1,1,0,0,1,0,-5212,32767,-16120,-443,-115,39
N,1,375,582,496,230,2608,1,1,0,0,1,0,-5228,32767,-16004,-567,-373,34
N,1,377,581,496,234,2611,1,1,0,0,1,0,-5296,32767,-16220,-402,-447,110
N,1,378,582,495,231,2608,1,1,0,0,1,0,-5208,32767,-16508,-551,-446,118
N,1,378,581,496,233,2607,1,1,0,0,1,0,-5312,32767,-16484,-447,-145,65
N,1,381,580,493,230,2608,1,1,0,0,1,0,-5296,32767,-16416,-465,-50,40
N,1,379,582,495,229,2607,1,1,0,0,1,0,-5324,32767,-16384,-599,4,39
N,1,378,582,495,231,2609,1,1,0,0,1,0,-5252,32767,-16180,-468,-305,68
N,1,381,580,495,230,2609,1,1,0,0,1,0,-5308,32767,-16096,-509,-128,88
N,1,377,579,496,231,2608,1,1,0,0,1,0,-5200,32767,-16244,-492,-287,55
N,1,378,579,495,230,2608,1,1,0,0,1,0,-5388,32767,-16484,-486,-140,143
N,1,375,581,496,230,2608,1,1,0,0,1,0,-5292,32767,-16276,-375,-43,85
N,1,375,581,495,229,2608,1,1,0,0,1,0,-5376,32767,-16124,-401,-322,110
N,1,379,581,496,229,2610,1,1,0,0,1,0,-5476,32767,-16456,-479,-85,214
N,1,379,581,496,229,2608,1,1,0,0,1,0,-5352,32767,-16316,-510,-44,297
N,1,381,577,494,234,2609,1,1,0,0,1,0,-5264,32767,-16720,-424,126,200
N,1,381,581,495,230,2607,1,1,0,0,1,0,-5300,32767,-16412,-463,432,27
N,1,381,579,496,227,2607,1,1,0,0,1,0,-4888,32767,-16020,-672,855,-83
N,1,377,579,470,226,2608,1,1,0,0,1,0,-5400,32767,-16028,-711,-26,90
N,1,379,582,464,226,2608,1,1,0,0,1,0,-5304,32767,-16428,-396,-131,223
N,1,377,580,474,229,2609,1,1,0,0,1,0,-5088,32767,-16376,-498,22,231
N,1,379,582,494,225,2609,1,1,0,0,1,0,-5240,32767,-16284,-437,3,200
N,1,380,579,495,226,2611,1,1,0,0,1,0,-5184,32767,-16296,-559,72,160
N,1,380,582,495,227,2608,1,1,0,0,1,0,-5120,32767,-16008,-430,-16,69
N,1,380,581,494,227,2606,1,1,0,0,1,0,-5276,32767,-15976,-526,-170,154
N,1,377,581,494,225,2607,1,1,0,0,1,0,-5148,32767,-16220,-499,-213,274
N,1,378,581,493,225,2608,1,1,0,0,1,0,-5268,32767,-16220,-370,-75,296
N,1,381,583,496,229,2609,1,1,0,0,1,0,-5208,32767,-15992,-478,-42,218
N,1,380,582,494,228,2608,1,1,0,0,1,0,-5160,32767,-16360,-423,-162,158
N,1,379,583,494,227,2608,1,1,0,0,1,0,-5240,32767,-16128,-371,-152,154
N,1,381,587,496,239,2607,1,1,0,0,1,0,-5124,32767,-16156,-577,4,255
N,1,383,585,496,238,2607,1,1,0,0,1,0,-5164,32767,-15972,-459,-7,172
N,1,382,589,496,237,2605,1,1,0,0,1,0,-5008,32767,-16028,-453,52,152
N,1,384,587,496,236,2606,1,1,0,0,1,0,-5160,32767,-16128,-613,-247,198
N,1,383,587,496,238,2608,1,1,0,0,1,0,-5240,32767,-16408,-426,-110,133
