flex_pinky,flex_ring,flex_middle,flex_index,flex_thumb,touch_index,touch_middle,touch_ring,touch_pinky,touch_r,touch_u,ax,ay,az,gx,gy,gz,label,rep,session,day
0.9650273224043716,0.9601990049751244,0.9592529711375212,0.7603686635944701,0.26,0.0,1.0,1.0,1.0,1.0,0.0,0.5704345703125,-0.10107421875,-0.0079345703125,-0.03082275390625,0.02239990234375,0.020355224609375,A,0,2026-08-23_09-51-49,2026-08-23
0.9923497267759562,0.9834162520729685,0.9881154499151104,0.7649769585253456,0.2,0.0,1.0,1.0,1.0,1.0,0.0,0.572998046875,-0.1097412109375,-0.0076904296875,-0.04229736328125,0.02264404296875,0.01226806640625,A,0,2026-08-23_09-51-49,2026-08-23
0.9868852459016394,0.9734660033167496,0.9558573853989814,0.9078341013824884,0.14,0.0,1.0,1.0,1.0,1.0,0.0,0.57470703125,-0.119873046875,-0.0052490234375,-0.055511474609375,0.02374267578125,-0.000274658203125,A,0,2026-08-23_09-51-49,2026-08-23
0.9726775956284152,0.9618573797678276,0.9609507640067912,0.9032258064516128,0.18,0.0,1.0,1.0,1.0,1.0,0.0,0.5770263671875,-0.1290283203125,-0.00341796875,-0.06329345703125,0.020843505859375,-0.019012451171875,A,0,2026-08-23_09-51-49,2026-08-23
0.9934426229508196,0.9800995024875622,0.9643463497453312,1.0,0.12,0.0,1.0,1.0,1.0,1.0,0.0,0.5869140625,-0.124267578125,-0.0001220703125,-0.093170166015625,0.017852783203125,-0.04833984375,A,0,2026-08-23_09-51-49,2026-08-23
0.9770491803278688,0.9734660033167496,0.9558573853989814,0.7419354838709677,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.58544921875,-0.10498046875,0.0068359375,-0.111480712890625,0.007965087890625,-0.067657470703125,A,0,2026-08-23_09-51-49,2026-08-23
0.9584699453551913,0.9593698175787728,0.9609507640067912,1.0,0.18,0.0,1.0,1.0,1.0,1.0,0.0,0.573486328125,-0.08642578125,0.0059814453125,-0.116943359375,0.002105712890625,-0.07763671875,A,0,2026-08-23_09-51-49,2026-08-23
0.985792349726776,0.9800995024875622,0.967741935483871,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,0.5712890625,-0.07861328125,0.0047607421875,-0.1085205078125,0.007537841796875,-0.084716796875,A,0,2026-08-23_09-51-49,2026-08-23
0.9956284153005464,0.9593698175787728,0.9558573853989814,1.0,0.38,0.0,1.0,1.0,1.0,1.0,0.0,0.564453125,-0.0784912109375,0.00634765625,-0.098175048828125,0.015777587890625,-0.093658447265625,A,0,2026-08-23_09-51-49,2026-08-23
0.9650273224043716,0.9626865671641792,0.967741935483871,0.7511520737327189,0.26,0.0,1.0,1.0,1.0,1.0,0.0,0.561279296875,-0.072509765625,-0.002685546875,-0.101104736328125,0.0274658203125,-0.099639892578125,A,0,2026-08-23_09-51-49,2026-08-23
0.9814207650273225,0.9734660033167496,0.9813242784380306,0.7788018433179723,0.18,0.0,1.0,1.0,1.0,1.0,0.0,0.556640625,-0.0504150390625,0.01513671875,-0.102996826171875,0.035430908203125,-0.095001220703125,A,0,2026-08-23_09-51-49,2026-08-23
0.9814207650273225,0.9643449419568824,0.9541595925297114,1.0,0.46,0.0,1.0,1.0,1.0,1.0,0.0,0.5545654296875,-0.0391845703125,0.0208740234375,-0.089874267578125,0.03082275390625,-0.083953857421875,A,0,2026-08-23_09-51-49,2026-08-23
