flex_pinky,flex_ring,flex_middle,flex_index,flex_thumb,touch_index,touch_middle,touch_ring,touch_pinky,touch_r,touch_u,ax,ay,az,gx,gy,gz,label,rep,session,day
0.9507781397032211,0.9987929993964997,0.0,0.0,0.43312101910828027,1.0,1.0,1.0,1.0,1.0,0.0,0.177490234375,-0.47705078125,0.040283203125,-0.04534912109375,-0.02764892578125,0.00872802734375,H,0,2026-08-24_23-25-27,2026-08-24
0.9449873326094824,1.0,0.0,0.0,0.5222929936305732,1.0,1.0,1.0,1.0,1.0,0.0,0.176025390625,-0.4881591796875,0.0306396484375,-0.018768310546875,-0.010345458984375,0.00555419921875,H,0,2026-08-24_23-25-27,2026-08-24
0.9478827361563518,1.0,0.0,0.0,0.5605095541401274,1.0,1.0,1.0,1.0,1.0,0.0,0.177490234375,-0.4835205078125,0.0299072265625,-0.017578125,0.002471923828125,0.000213623046875,H,0,2026-08-24_23-25-27,2026-08-24
0.9594643503438292,1.0,0.0,0.0,0.6114649681528662,1.0,1.0,1.0,1.0,1.0,0.0,0.1826171875,-0.47509765625,0.0394287109375,-0.002166748046875,-0.01470947265625,0.0025634765625,H,0,2026-08-24_23-25-27,2026-08-24
0.9522258414766558,0.9939649969824985,0.0,0.0,0.6496815286624203,1.0,1.0,1.0,1.0,1.0,0.0,0.1759033203125,-0.4891357421875,0.035888671875,0.002197265625,-0.0181884765625,0.003662109375,H,0,2026-08-24_23-25-27,2026-08-24
0.9413680781758957,0.9420639710319855,0.0,0.0,0.4968152866242038,1.0,1.0,1.0,1.0,1.0,0.0,0.1773681640625,-0.4825439453125,0.032470703125,-0.007293701171875,-0.010498046875,0.00372314453125,H,0,2026-08-24_23-25-27,2026-08-24
0.9486065870430691,0.9034399517199758,0.0,0.0,0.5605095541401274,1.0,1.0,1.0,1.0,1.0,0.0,0.1710205078125,-0.4859619140625,0.03125,-0.00286865234375,0.00189208984375,0.00482177734375,H,0,2026-08-24_23-25-27,2026-08-24
0.9500542888165038,0.896197948098974,0.0,0.0,0.5095541401273885,1.0,1.0,1.0,1.0,1.0,0.0,0.18212890625,-0.487548828125,0.02880859375,-0.018585205078125,0.008331298828125,0.004302978515625,H,0,2026-08-24_23-25-27,2026-08-24
0.9399203764024611,0.8925769462884732,0.0,0.0,0.6369426751592356,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,-0.482421875,0.0390625,-0.0166015625,-0.008758544921875,0.006622314453125,H,0,2026-08-24_23-25-27,2026-08-24
0.9536735432500905,1.0,0.0,0.0,0.6369426751592356,1.0,1.0,1.0,1.0,1.0,0.0,0.18212890625,-0.4859619140625,0.0379638671875,-0.00933837890625,-0.01934814453125,0.005035400390625,H,0,2026-08-24_23-25-27,2026-08-24
0.9515019905899385,1.0,0.0,0.0,0.4840764331210191,1.0,1.0,1.0,1.0,1.0,0.0,0.18212890625,-0.480712890625,0.0460205078125,-0.002838134765625,-0.017303466796875,0.005279541015625,H,0,2026-08-24_23-25-27,2026-08-24
0.9558450959102425,1.0,0.0,0.0,0.42038216560509556,1.0,1.0,1.0,1.0,1.0,0.0,0.172607421875,-0.4881591796875,0.0406494140625,0.0213623046875,-0.007843017578125,0.004638671875,H,0,2026-08-24_23-25-27,2026-08-24
0.9391965255157437,1.0,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.182861328125,-0.4979248046875,0.0372314453125,0.007171630859375,-0.00213623046875,3.0517578125e-05,H,0,2026-08-24_23-25-27,2026-08-24
0.9522258414766558,1.0,0.0,0.0,0.5859872611464968,1.0,1.0,1.0,1.0,1.0,0.0,0.182861328125,-0.491455078125,0.041015625,-0.006927490234375,-0.00616455078125,0.000885009765625,H,0,2026-08-24_23-25-27,2026-08-24
0.9529496923633731,1.0,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.182373046875,-0.4847412109375,0.04248046875,-0.016448974609375,-0.01702880859375,0.00335693359375,H,0,2026-08-24_23-25-27,2026-08-24
0.9486065870430691,0.8865419432709717,0.0,0.0,0.5477707006369427,1.0,1.0,1.0,1.0,1.0,0.0,0.1785888671875,-0.4884033203125,0.0450439453125,-0.00714111328125,-0.017425537109375,0.00164794921875,H,0,2026-08-24_23-25-27,2026-08-24
0.9507781397032211,0.9613759806879904,0.0,0.0,0.5222929936305732,1.0,1.0,1.0,1.0,1.0,0.0,0.1739501953125,-0.494140625,0.0394287109375,-0.005523681640625,-0.00201416015625,-0.001007080078125,H,0,2026-08-24_23-25-27,2026-08-24
0.9558450959102425,0.9432709716354858,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.18212890625,-0.491455078125,0.0384521484375,-0.0130615234375,-0.00164794921875,-0.005126953125,H,0,2026-08-24_23-25-27,2026-08-24
0.9486065870430691,1.0,0.0,0.0,0.6242038216560509,1.0,1.0,1.0,1.0,1.0,0.0,0.17626953125,-0.48486328125,0.0413818359375,-0.0230712890625,-0.009246826171875,-0.001922607421875,H,0,2026-08-24_23-25-27,2026-08-24
0.9486065870430691,1.0,0.0,0.0,0.535031847133758,1.0,1.0,1.0,1.0,1.0,0.0,0.1712646484375,-0.486328125,0.0380859375,-0.024200439453125,0.002716064453125,-0.000213623046875,H,0,2026-08-24_23-25-27,2026-08-24
0.9507781397032211,1.0,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.1748046875,-0.4859619140625,0.0389404296875,-0.02764892578125,0.010986328125,0.00372314453125,H,0,2026-08-24_23-25-27,2026-08-24
0.9558450959102425,1.0,0.0,0.0,0.5477707006369427,1.0,1.0,1.0,1.0,1.0,0.0,0.1900634765625,-0.487548828125,0.0467529296875,-0.035003662109375,0.00299072265625,0.00299072265625,H,0,2026-08-24_23-25-27,2026-08-24
0.9348534201954397,0.9722389861194931,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.184814453125,-0.4779052734375,0.04833984375,-0.0316162109375,-0.016998291015625,0.001220703125,H,0,2026-08-24_23-25-27,2026-08-24
0.9478827361563518,0.9613759806879904,0.0,0.0,0.6624203821656051,1.0,1.0,1.0,1.0,1.0,0.0,0.1796875,-0.48291015625,0.0369873046875,-0.01007080078125,-0.01275634765625,0.002593994140625,H,0,2026-08-24_23-25-27,2026-08-24
0.9370249728555917,1.0,0.0,0.0,0.5987261146496815,1.0,1.0,1.0,1.0,1.0,0.0,0.1829833984375,-0.4813232421875,0.0384521484375,-0.007537841796875,-0.009490966796875,0.0008544921875,H,0,2026-08-24_23-25-27,2026-08-24
0.9435396308360477,1.0,0.0,0.0,0.4968152866242038,1.0,1.0,1.0,1.0,1.0,0.0,0.1751708984375,-0.485595703125,0.0391845703125,-0.006500244140625,-0.012359619140625,0.000701904296875,H,0,2026-08-24_23-25-27,2026-08-24
0.9478827361563518,1.0,0.0,0.0,0.5222929936305732,1.0,1.0,1.0,1.0,1.0,0.0,0.1810302734375,-0.4908447265625,0.0350341796875,-0.0169677734375,-0.006927490234375,0.00238037109375,H,0,2026-08-24_23-25-27,2026-08-24
0.9406442272891784,0.9420639710319855,0.0,0.0,0.535031847133758,1.0,1.0,1.0,1.0,1.0,0.0,0.185546875,-0.481201171875,0.0458984375,-0.019073486328125,-0.0111083984375,0.005096435546875,H,0,2026-08-24_23-25-27,2026-08-24
0.9449873326094824,1.0,0.0,0.0,0.5732484076433121,1.0,1.0,1.0,1.0,1.0,0.0,0.1756591796875,-0.4857177734375,0.041015625,-0.0064697265625,-0.00872802734375,0.003997802734375,H,0,2026-08-24_23-25-27,2026-08-24
0.9471588852696344,1.0,0.0,0.0,0.5987261146496815,1.0,1.0,1.0,1.0,1.0,0.0,0.183837890625,-0.4912109375,0.038330078125,-0.00872802734375,0.0003662109375,-0.000732421875,H,0,2026-08-24_23-25-27,2026-08-24
0.9500542888165038,1.0,0.0,0.0,0.6369426751592356,1.0,1.0,1.0,1.0,1.0,0.0,0.1925048828125,-0.48681640625,0.0509033203125,-0.011932373046875,-0.013671875,-0.002532958984375,H,0,2026-08-24_23-25-27,2026-08-24
0.9565689467969598,1.0,0.0,0.0,0.5477707006369427,1.0,1.0,1.0,1.0,1.0,0.0,0.177001953125,-0.4852294921875,0.0482177734375,-0.0074462890625,-0.019775390625,0.00189208984375,H,0,2026-08-24_23-25-27,2026-08-24
0.9435396308360477,1.0,0.0,0.0,0.42038216560509556,1.0,1.0,1.0,1.0,1.0,0.0,0.178466796875,-0.48828125,0.04345703125,-0.0135498046875,-0.00909423828125,0.00286865234375,H,0,2026-08-24_23-25-27,2026-08-24
0.9565689467969598,0.8792999396499698,0.0,0.0,0.6114649681528662,1.0,1.0,1.0,1.0,1.0,0.0,0.1815185546875,-0.4945068359375,0.0369873046875,-0.0098876953125,0.002349853515625,0.000579833984375,H,0,2026-08-24_23-25-27,2026-08-24
0.9500542888165038,0.9046469523234761,0.0,0.0,0.7261146496815286,1.0,1.0,1.0,1.0,1.0,0.0,0.1868896484375,-0.48583984375,0.044677734375,-0.019012451171875,-0.006561279296875,-0.00067138671875,H,0,2026-08-24_23-25-27,2026-08-24
0.9507781397032211,0.8853349426674714,0.0,0.0,0.4585987261146497,1.0,1.0,1.0,1.0,1.0,0.0,0.1859130859375,-0.4820556640625,0.045166015625,-0.0201416015625,-0.0213623046875,-0.00091552734375,H,0,2026-08-24_23-25-27,2026-08-24
