flex_pinky,flex_ring,flex_middle,flex_index,flex_thumb,touch_index,touch_middle,touch_ring,touch_pinky,touch_r,touch_u,ax,ay,az,gx,gy,gz,label,rep,session,day
0.9490500863557858,0.9858736059479554,0.9779735682819384,1.0,0.297029702970297,1.0,1.0,1.0,1.0,1.0,0.0,0.55419921875,-0.001953125,0.006103515625,-0.02447509765625,0.012725830078125,0.001861572265625,A,0,2026-08-24_10-06-59,2026-08-24
0.9464594127806563,0.9799256505576208,0.9897209985315712,1.0,0.2376237623762376,1.0,1.0,1.0,1.0,1.0,0.0,0.55615234375,0.0008544921875,0.013427734375,-0.0252685546875,0.0111083984375,0.004119873046875,A,0,2026-08-24_10-06-59,2026-08-24
0.9455958549222798,0.9806691449814127,0.9765051395007343,1.0,0.33663366336633666,1.0,1.0,1.0,1.0,1.0,0.0,0.5675048828125,-0.00048828125,0.017578125,-0.023681640625,0.006500244140625,0.010467529296875,A,0,2026-08-24_10-06-59,2026-08-24
0.9481865284974094,0.9799256505576208,0.9955947136563876,1.0,0.25742574257425743,1.0,1.0,1.0,1.0,1.0,0.0,0.5723876953125,-0.00830078125,0.0181884765625,-0.0296630859375,-0.005859375,0.00872802734375,A,0,2026-08-24_10-06-59,2026-08-24
0.9550949913644214,0.9881040892193309,0.986784140969163,1.0,0.3069306930693069,1.0,1.0,1.0,1.0,1.0,0.0,0.5633544921875,-0.0235595703125,0.005615234375,-0.041351318359375,-0.022186279296875,0.003814697265625,A,0,2026-08-24_10-06-59,2026-08-24
0.9438687392055267,0.9828996282527881,0.986784140969163,1.0,0.31683168316831684,1.0,1.0,1.0,1.0,1.0,0.0,0.561279296875,-0.018798828125,-0.0079345703125,-0.061065673828125,-0.0194091796875,-0.011749267578125,A,0,2026-08-24_10-06-59,2026-08-24
0.9438687392055267,0.9814126394052045,0.9853157121879589,1.0,0.26732673267326734,1.0,1.0,1.0,1.0,1.0,0.0,0.561767578125,-0.00634765625,-0.0037841796875,-0.058013916015625,-0.0089111328125,-0.0079345703125,A,0,2026-08-24_10-06-59,2026-08-24
0.9438687392055267,0.9769516728624535,0.9779735682819384,1.0,0.2079207920792079,1.0,1.0,1.0,1.0,1.0,0.0,0.5621337890625,-0.000244140625,0.004638671875,-0.041900634765625,0.000213623046875,0.001190185546875,A,0,2026-08-24_10-06-59,2026-08-24
0.9473229706390328,0.9806691449814127,0.986784140969163,1.0,0.24752475247524752,1.0,1.0,1.0,1.0,1.0,0.0,0.562255859375,-0.0062255859375,0.01123046875,-0.032501220703125,0.012420654296875,0.00970458984375,A,0,2026-08-24_10-06-59,2026-08-24
0.9490500863557858,0.9836431226765799,0.986784140969163,1.0,0.26732673267326734,1.0,1.0,1.0,1.0,1.0,0.0,0.5640869140625,-0.0157470703125,0.002197265625,-0.029296875,0.0052490234375,-0.005279541015625,A,0,2026-08-24_10-06-59,2026-08-24
0.9533678756476683,0.9873605947955391,1.0,1.0,0.2376237623762376,1.0,1.0,1.0,1.0,1.0,0.0,0.5662841796875,0.0015869140625,0.0162353515625,-0.037933349609375,0.0093994140625,-0.006439208984375,A,0,2026-08-24_10-06-59,2026-08-24
0.9412780656303973,0.9806691449814127,0.986784140969163,1.0,0.1782178217821782,1.0,1.0,1.0,1.0,1.0,0.0,0.562255859375,0.006591796875,0.01513671875,-0.035491943359375,0.005401611328125,-0.00250244140625,A,0,2026-08-24_10-06-59,2026-08-24
0.9490500863557858,0.9858736059479554,0.986784140969163,1.0,0.19801980198019803,1.0,1.0,1.0,1.0,1.0,0.0,0.558837890625,0.0052490234375,0.0189208984375,-0.0355224609375,0.0003662109375,0.001434326171875,A,0,2026-08-24_10-06-59,2026-08-24
0.9464594127806563,0.9836431226765799,0.9926578560939795,1.0,0.19801980198019803,1.0,1.0,1.0,1.0,1.0,0.0,0.555419921875,0.0047607421875,0.019287109375,-0.033660888671875,-0.00701904296875,0.004974365234375,A,0,2026-08-24_10-06-59,2026-08-24
0.9490500863557858,0.9843866171003718,0.986784140969163,1.0,0.18811881188118812,1.0,1.0,1.0,1.0,1.0,0.0,0.5533447265625,0.001953125,0.016357421875,-0.032623291015625,-0.003692626953125,0.010223388671875,A,0,2026-08-24_10-06-59,2026-08-24
0.9481865284974094,0.9843866171003718,0.986784140969163,1.0,0.26732673267326734,1.0,1.0,1.0,1.0,1.0,0.0,0.55224609375,-0.0008544921875,0.0155029296875,-0.032623291015625,-0.01171875,0.010406494140625,A,0,2026-08-24_10-06-59,2026-08-24
0.9395509499136442,0.9776951672862454,0.9765051395007343,1.0,0.32673267326732675,1.0,1.0,1.0,1.0,1.0,0.0,0.555419921875,0.0028076171875,0.014892578125,-0.0347900390625,-0.007904052734375,0.01422119140625,A,0,2026-08-24_10-06-59,2026-08-24
0.9421416234887737,0.9806691449814127,0.9853157121879589,1.0,0.297029702970297,1.0,1.0,1.0,1.0,1.0,0.0,0.5557861328125,-0.0001220703125,0.0140380859375,-0.045654296875,-0.0111083984375,0.00933837890625,A,0,2026-08-24_10-06-59,2026-08-24
0.9481865284974094,0.9851301115241635,0.9941262848751835,1.0,0.25742574257425743,1.0,1.0,1.0,1.0,1.0,0.0,0.5653076171875,0.013671875,0.0147705078125,-0.050323486328125,-0.009735107421875,0.013885498046875,A,0,2026-08-24_10-06-59,2026-08-24
0.9481865284974094,0.9776951672862454,0.9941262848751835,1.0,0.297029702970297,1.0,1.0,1.0,1.0,1.0,0.0,0.570068359375,-0.0048828125,-0.0042724609375,-0.061798095703125,-0.01727294921875,0.013946533203125,A,0,2026-08-24_10-06-59,2026-08-24
0.9499136442141624,0.9873605947955391,0.986784140969163,1.0,0.2871287128712871,1.0,1.0,1.0,1.0,1.0,0.0,0.5640869140625,0.005615234375,0.00927734375,-0.07183837890625,-0.010406494140625,0.0179443359375,A,0,2026-08-24_10-06-59,2026-08-24
0.9447322970639033,0.9799256505576208,0.9970631424375918,1.0,0.2871287128712871,1.0,1.0,1.0,1.0,1.0,0.0,0.5548095703125,0.00048828125,0.0069580078125,-0.06634521484375,-0.0069580078125,0.01318359375,A,0,2026-08-24_10-06-59,2026-08-24
0.9464594127806563,0.9881040892193309,0.9970631424375918,1.0,0.3069306930693069,1.0,1.0,1.0,1.0,1.0,0.0,0.5587158203125,0.01171875,0.01318359375,-0.06329345703125,-0.00115966796875,0.0111083984375,A,0,2026-08-24_10-06-59,2026-08-24
0.9455958549222798,0.9836431226765799,0.9941262848751835,1.0,0.32673267326732675,1.0,1.0,1.0,1.0,1.0,0.0,0.5567626953125,0.0242919921875,0.0262451171875,-0.04473876953125,0.00201416015625,0.026214599609375,A,0,2026-08-24_10-06-59,2026-08-24
0.9490500863557858,0.9843866171003718,0.986784140969163,1.0,0.21782178217821782,1.0,1.0,1.0,1.0,1.0,0.0,0.5523681640625,0.0062255859375,0.0279541015625,-0.03680419921875,0.002532958984375,0.036895751953125,A,0,2026-08-24_10-06-59,2026-08-24
0.9430051813471503,0.9873605947955391,1.0,1.0,0.2871287128712871,1.0,1.0,1.0,1.0,1.0,0.0,0.5526123046875,-0.0025634765625,0.0362548828125,-0.04193115234375,-0.005584716796875,0.033233642578125,A,0,2026-08-24_10-06-59,2026-08-24
0.9490500863557858,0.9858736059479554,0.986784140969163,1.0,0.25742574257425743,1.0,1.0,1.0,1.0,1.0,0.0,0.56591796875,-0.0177001953125,0.036865234375,-0.046600341796875,-0.02069091796875,0.0283203125,A,0,2026-08-24_10-06-59,2026-08-24
0.9430051813471503,0.9799256505576208,0.9882525697503671,1.0,0.22772277227722773,1.0,1.0,1.0,1.0,1.0,0.0,0.558837890625,-0.0184326171875,0.0281982421875,-0.055755615234375,-0.035186767578125,0.0252685546875,A,0,2026-08-24_10-06-59,2026-08-24
0.9395509499136442,0.9814126394052045,0.986784140969163,1.0,0.22772277227722773,1.0,1.0,1.0,1.0,1.0,0.0,0.5443115234375,-0.0125732421875,0.0115966796875,-0.054595947265625,-0.04071044921875,0.028717041015625,A,0,2026-08-24_10-06-59,2026-08-24
0.9395509499136442,0.9828996282527881,1.0,1.0,0.19801980198019803,1.0,1.0,1.0,1.0,1.0,0.0,0.5560302734375,-0.01904296875,0.0078125,-0.0491943359375,-0.032012939453125,0.0330810546875,A,0,2026-08-24_10-06-59,2026-08-24
0.9438687392055267,0.9806691449814127,0.9706314243759178,1.0,0.26732673267326734,1.0,1.0,1.0,1.0,1.0,0.0,0.5728759765625,-0.023193359375,0.0159912109375,-0.044647216796875,-0.02471923828125,0.0303955078125,A,0,2026-08-24_10-06-59,2026-08-24
